epoch,training_loss,validation_loss,validation_qwk
1.0,1.5037733846240573,1.4083994626998901,0.14754098360655743
2.0,1.3247688876258001,1.4014813899993896,0.3023255813953488
3.0,1.1760519676738315,1.5194365978240967,0.22033898305084743
4.0,1.0885328617360857,1.6931149363517761,0.12727272727272732
