epoch,training_loss,validation_loss,validation_qwk
1.0,1.4037507242626615,1.3572860360145569,0.048648648648648596
2.0,1.3471532530254788,1.350153625011444,-0.13385826771653542
3.0,1.3011665476693048,1.3428506255149841,0.2768361581920904
4.0,1.2465841968854268,1.2991794347763062,0.4285714285714286
5.0,1.1348686218261719,1.3004295229911804,0.4973821989528796
