condition,fold,class_label,feature_index,feature,feature_group,weight_type,weight,absolute_weight,direction,absolute_rank,positive_rank,negative_rank,ranking_view
A_LOGISTIC_REGRESSION,final_training_fit,3,20,anger,textual,coefficient,0.0926458337955369,0.0926458337955369,positive,14,11,,largest_positive
A_LOGISTIC_REGRESSION,final_training_fit,3,164,lot,textual,coefficient,0.09138534010540138,0.09138534010540138,positive,15,12,,largest_positive
A_LOGISTIC_REGRESSION,final_training_fit,3,270,time,textual,coefficient,0.09028056464905138,0.09028056464905138,positive,16,13,,largest_positive
A_LOGISTIC_REGRESSION,final_training_fit,3,199,people adhd,textual,coefficient,0.0850039962474107,0.0850039962474107,positive,17,14,,largest_positive
A_LOGISTIC_REGRESSION,final_training_fit,3,56,cortex,textual,coefficient,0.08251156083788662,0.08251156083788662,positive,19,15,,largest_positive
A_LOGISTIC_REGRESSION,final_training_fit,3,179,memory,textual,coefficient,0.08197374836575066,0.08197374836575066,positive,20,16,,largest_positive
A_LOGISTIC_REGRESSION,final_training_fit,3,275,trying,textual,coefficient,0.08098856683740091,0.08098856683740091,positive,21,17,,largest_positive
A_LOGISTIC_REGRESSION,final_training_fit,3,102,food,textual,coefficient,0.08056177299934553,0.08056177299934553,positive,22,18,,largest_positive
A_LOGISTIC_REGRESSION,final_training_fit,3,204,point,textual,coefficient,0.0756190890406818,0.0756190890406818,positive,24,19,,largest_positive
A_LOGISTIC_REGRESSION,final_training_fit,3,206,problem,textual,coefficient,0.07515821020020612,0.07515821020020612,positive,25,20,,largest_positive
A_LOGISTIC_REGRESSION,final_training_fit,3,253,symptoms,textual,coefficient,-0.1779251307201192,0.1779251307201192,negative,1,,1,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,3,141,just,textual,coefficient,-0.12762304733822358,0.12762304733822358,negative,5,,2,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,3,138,isn,textual,coefficient,-0.09576631307710941,0.09576631307710941,negative,10,,3,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,3,207,problems,textual,coefficient,-0.08499051915495491,0.08499051915495491,negative,18,,4,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,3,21,anxiety,textual,coefficient,-0.07894710837872591,0.07894710837872591,negative,23,,5,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,3,154,like,textual,coefficient,-0.07439801511444201,0.07439801511444201,negative,26,,6,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,3,46,children,textual,coefficient,-0.0736026363836135,0.0736026363836135,negative,28,,7,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,3,247,studies,textual,coefficient,-0.07257313978927424,0.07257313978927424,negative,29,,8,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,3,124,high,textual,coefficient,-0.07088131713061888,0.07088131713061888,negative,32,,9,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,3,162,look,textual,coefficient,-0.06943355094566986,0.06943355094566986,negative,35,,10,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,3,258,tasks,textual,coefficient,-0.06938003416964372,0.06938003416964372,negative,36,,11,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,3,210,real,textual,coefficient,-0.06856611786269139,0.06856611786269139,negative,39,,12,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,3,130,hyperactivity,textual,coefficient,-0.06724414566900636,0.06724414566900636,negative,41,,13,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,3,187,needs,textual,coefficient,-0.06695278953800884,0.06695278953800884,negative,42,,14,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,3,217,remember,textual,coefficient,-0.06604983337699269,0.06604983337699269,negative,43,,15,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,3,38,burnout,textual,coefficient,-0.06597883451378384,0.06597883451378384,negative,44,,16,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,3,185,music,textual,coefficient,-0.05823381379447938,0.05823381379447938,negative,51,,17,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,3,5,activities,textual,coefficient,-0.05817084354927764,0.05817084354927764,negative,52,,18,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,3,80,easily,textual,coefficient,-0.05792623279935201,0.05792623279935201,negative,54,,19,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,3,1,20,textual,coefficient,-0.05691208535368082,0.05691208535368082,negative,55,,20,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,4,110,going,textual,coefficient,0.1490202891246164,0.1490202891246164,positive,3,1,,largest_positive
A_LOGISTIC_REGRESSION,final_training_fit,4,154,like,textual,coefficient,0.14881433571369346,0.14881433571369346,positive,4,2,,largest_positive
A_LOGISTIC_REGRESSION,final_training_fit,4,36,brain,textual,coefficient,0.14057075747279374,0.14057075747279374,positive,5,3,,largest_positive
A_LOGISTIC_REGRESSION,final_training_fit,4,220,say,textual,coefficient,0.13596740824994233,0.13596740824994233,positive,6,4,,largest_positive
A_LOGISTIC_REGRESSION,final_training_fit,4,284,ve,textual,coefficient,0.12773908364015402,0.12773908364015402,positive,8,5,,largest_positive
A_LOGISTIC_REGRESSION,final_training_fit,4,186,need,textual,coefficient,0.12727503412620234,0.12727503412620234,positive,9,6,,largest_positive
A_LOGISTIC_REGRESSION,final_training_fit,4,105,fucking,textual,coefficient,0.12646545654697364,0.12646545654697364,positive,10,7,,largest_positive
A_LOGISTIC_REGRESSION,final_training_fit,4,78,dopamine,textual,coefficient,0.12644423175947203,0.12644423175947203,positive,11,8,,largest_positive
A_LOGISTIC_REGRESSION,final_training_fit,4,7,actually,textual,coefficient,0.12421540643786157,0.12421540643786157,positive,13,9,,largest_positive
A_LOGISTIC_REGRESSION,final_training_fit,4,153,life,textual,coefficient,0.12184712805626467,0.12184712805626467,positive,15,10,,largest_positive
A_LOGISTIC_REGRESSION,final_training_fit,4,76,don,textual,coefficient,0.11676662240590073,0.11676662240590073,positive,17,11,,largest_positive
A_LOGISTIC_REGRESSION,final_training_fit,4,37,brains,textual,coefficient,0.11556398281701483,0.11556398281701483,positive,19,12,,largest_positive
A_LOGISTIC_REGRESSION,final_training_fit,4,192,number,textual,coefficient,0.11533220028112566,0.11533220028112566,positive,20,13,,largest_positive
A_LOGISTIC_REGRESSION,final_training_fit,4,268,thought,textual,coefficient,0.11509401626410992,0.11509401626410992,positive,21,14,,largest_positive
A_LOGISTIC_REGRESSION,final_training_fit,4,58,day,textual,coefficient,0.11242297496161205,0.11242297496161205,positive,22,15,,largest_positive
A_LOGISTIC_REGRESSION,final_training_fit,4,141,just,textual,coefficient,0.10819025646445732,0.10819025646445732,positive,24,16,,largest_positive
A_LOGISTIC_REGRESSION,final_training_fit,4,295,worse,textual,coefficient,0.1073377765452404,0.1073377765452404,positive,25,17,,largest_positive
A_LOGISTIC_REGRESSION,final_training_fit,4,181,mind,textual,coefficient,0.10441404139410908,0.10441404139410908,positive,28,18,,largest_positive
A_LOGISTIC_REGRESSION,final_training_fit,4,242,stop,textual,coefficient,0.10244335063501243,0.10244335063501243,positive,29,19,,largest_positive
A_LOGISTIC_REGRESSION,final_training_fit,4,11,adhd brains,textual,coefficient,0.10025474058393169,0.10025474058393169,positive,31,20,,largest_positive
A_LOGISTIC_REGRESSION,final_training_fit,4,253,symptoms,textual,coefficient,-0.23955390177081134,0.23955390177081134,negative,1,,1,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,4,130,hyperactivity,textual,coefficient,-0.16833978439446526,0.16833978439446526,negative,2,,2,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,4,62,diagnosis,textual,coefficient,-0.13273877355733243,0.13273877355733243,negative,7,,3,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,4,230,signs,textual,coefficient,-0.12569197980983826,0.12569197980983826,negative,12,,4,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,4,23,attention,textual,coefficient,-0.12243933032905348,0.12243933032905348,negative,14,,5,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,4,14,adhd symptoms,textual,coefficient,-0.1197816623810498,0.1197816623810498,negative,16,,6,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,4,69,difficulty,textual,coefficient,-0.11603536928907134,0.11603536928907134,negative,18,,7,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,4,132,impulsive,textual,coefficient,-0.11056296181933556,0.11056296181933556,negative,23,,8,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,4,139,issues,textual,coefficient,-0.10569596236141424,0.10569596236141424,negative,26,,9,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,4,176,medication,textual,coefficient,-0.10549757082827999,0.10549757082827999,negative,27,,10,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,4,270,time,textual,coefficient,-0.10076258347938225,0.10076258347938225,negative,30,,11,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,4,17,adults,textual,coefficient,-0.099631783091084,0.099631783091084,negative,32,,12,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,4,241,stimulants,textual,coefficient,-0.09852692184542348,0.09852692184542348,negative,33,,13,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,4,9,adhd,textual,coefficient,-0.09829703749081971,0.09829703749081971,negative,34,,14,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,4,49,common,textual,coefficient,-0.09828511359079521,0.09828511359079521,negative,35,,15,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,4,65,diet,textual,coefficient,-0.09756487487212132,0.09756487487212132,negative,37,,16,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,4,277,uh,textual,coefficient,-0.09412494769389156,0.09412494769389156,negative,45,,17,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,4,273,trouble,textual,coefficient,-0.09046316423541448,0.09046316423541448,negative,46,,18,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,4,233,sleep,textual,coefficient,-0.08877252649551827,0.08877252649551827,negative,47,,19,largest_negative
A_LOGISTIC_REGRESSION,final_training_fit,4,129,hyperactive,textual,coefficient,-0.08756159627437994,0.08756159627437994,negative,49,,20,largest_negative
