condition,row_index,predicted_class,node_id,depth,is_leaf,feature,feature_group,transformed_value,operator,threshold
B_DECISION_TREE,105,2,9,6,True,,,,leaf,
B_DECISION_TREE,107,2,0,0,False,symptoms,textual,0.10920336842536926,>,0.0940028764307499
B_DECISION_TREE,107,2,26,1,False,symptoms,textual,0.10920336842536926,<=,0.16354601830244064
B_DECISION_TREE,107,2,27,2,False,attention,textual,0.34757575392723083,>,0.027454694733023643
B_DECISION_TREE,107,2,31,3,True,,,,leaf,
B_DECISION_TREE,108,1,0,0,False,symptoms,textual,0.06352359056472778,<=,0.0940028764307499
B_DECISION_TREE,108,1,1,1,False,talking,textual,0.0,<=,0.022087890654802322
B_DECISION_TREE,108,1,2,2,False,way,textual,0.0,<=,0.07509763911366463
B_DECISION_TREE,108,1,3,3,False,away,textual,0.0,<=,0.05768333934247494
B_DECISION_TREE,108,1,4,4,False,dopamine,textual,0.0,<=,0.07126924395561218
B_DECISION_TREE,108,1,5,5,False,adults,textual,0.0,<=,0.034870099276304245
B_DECISION_TREE,108,1,6,6,False,thing,textual,0.0,<=,0.0608743317425251
B_DECISION_TREE,108,1,7,7,True,,,,leaf,
B_DECISION_TREE,111,2,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
B_DECISION_TREE,111,2,1,1,False,talking,textual,0.0,<=,0.022087890654802322
B_DECISION_TREE,111,2,2,2,False,way,textual,0.0,<=,0.07509763911366463
B_DECISION_TREE,111,2,3,3,False,away,textual,0.0,<=,0.05768333934247494
B_DECISION_TREE,111,2,4,4,False,dopamine,textual,0.0,<=,0.07126924395561218
B_DECISION_TREE,111,2,5,5,False,adults,textual,0.05641920492053032,>,0.034870099276304245
B_DECISION_TREE,111,2,9,6,True,,,,leaf,
B_DECISION_TREE,113,4,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
B_DECISION_TREE,113,4,1,1,False,talking,textual,0.0,<=,0.022087890654802322
B_DECISION_TREE,113,4,2,2,False,way,textual,0.0,<=,0.07509763911366463
B_DECISION_TREE,113,4,3,3,False,away,textual,0.0,<=,0.05768333934247494
B_DECISION_TREE,113,4,4,4,False,dopamine,textual,0.30972278118133545,>,0.07126924395561218
B_DECISION_TREE,113,4,10,5,False,better,textual,0.09623062610626221,>,0.028503455221652985
B_DECISION_TREE,113,4,14,6,True,,,,leaf,
B_DECISION_TREE,119,1,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
B_DECISION_TREE,119,1,1,1,False,talking,textual,0.0,<=,0.022087890654802322
B_DECISION_TREE,119,1,2,2,False,way,textual,0.0,<=,0.07509763911366463
B_DECISION_TREE,119,1,3,3,False,away,textual,0.0,<=,0.05768333934247494
B_DECISION_TREE,119,1,4,4,False,dopamine,textual,0.0,<=,0.07126924395561218
B_DECISION_TREE,119,1,5,5,False,adults,textual,0.0,<=,0.034870099276304245
B_DECISION_TREE,119,1,6,6,False,thing,textual,0.0,<=,0.0608743317425251
B_DECISION_TREE,119,1,7,7,True,,,,leaf,
B_DECISION_TREE,122,1,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
B_DECISION_TREE,122,1,1,1,False,talking,textual,0.0,<=,0.022087890654802322
B_DECISION_TREE,122,1,2,2,False,way,textual,0.0,<=,0.07509763911366463
B_DECISION_TREE,122,1,3,3,False,away,textual,0.0,<=,0.05768333934247494
B_DECISION_TREE,122,1,4,4,False,dopamine,textual,0.0,<=,0.07126924395561218
B_DECISION_TREE,122,1,5,5,False,adults,textual,0.0,<=,0.034870099276304245
B_DECISION_TREE,122,1,6,6,False,thing,textual,0.0,<=,0.0608743317425251
B_DECISION_TREE,122,1,7,7,True,,,,leaf,
B_DECISION_TREE,124,2,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
B_DECISION_TREE,124,2,1,1,False,talking,textual,0.0,<=,0.022087890654802322
B_DECISION_TREE,124,2,2,2,False,way,textual,0.15274322032928467,>,0.07509763911366463
B_DECISION_TREE,124,2,16,3,False,say,textual,0.0,<=,0.044601812958717346
B_DECISION_TREE,124,2,17,4,False,different,textual,0.0,<=,0.03894618898630142
B_DECISION_TREE,124,2,18,5,False,hedge_score,handcrafted_linguistic,0.8403361439704895,<=,1.8990384340286255
B_DECISION_TREE,124,2,19,6,True,,,,leaf,
B_DECISION_TREE,135,1,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
B_DECISION_TREE,135,1,1,1,False,talking,textual,0.0,<=,0.022087890654802322
B_DECISION_TREE,135,1,2,2,False,way,textual,0.0,<=,0.07509763911366463
B_DECISION_TREE,135,1,3,3,False,away,textual,0.0,<=,0.05768333934247494
B_DECISION_TREE,135,1,4,4,False,dopamine,textual,0.0,<=,0.07126924395561218
B_DECISION_TREE,135,1,5,5,False,adults,textual,0.0,<=,0.034870099276304245
B_DECISION_TREE,135,1,6,6,False,thing,textual,0.0,<=,0.0608743317425251
B_DECISION_TREE,135,1,7,7,True,,,,leaf,
B_DECISION_TREE,140,3,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
B_DECISION_TREE,140,3,1,1,False,talking,textual,0.0,<=,0.022087890654802322
B_DECISION_TREE,140,3,2,2,False,way,textual,0.0,<=,0.07509763911366463
B_DECISION_TREE,140,3,3,3,False,away,textual,0.0,<=,0.05768333934247494
B_DECISION_TREE,140,3,4,4,False,dopamine,textual,0.144639253616333,>,0.07126924395561218
B_DECISION_TREE,140,3,10,5,False,better,textual,0.0,<=,0.028503455221652985
B_DECISION_TREE,140,3,11,6,False,just,textual,0.0959264263510704,<=,0.106374841183424
B_DECISION_TREE,140,3,12,7,True,,,,leaf,
B_DECISION_TREE,144,1,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
B_DECISION_TREE,144,1,1,1,False,talking,textual,0.0,<=,0.022087890654802322
B_DECISION_TREE,144,1,2,2,False,way,textual,0.0,<=,0.07509763911366463
B_DECISION_TREE,144,1,3,3,False,away,textual,0.0,<=,0.05768333934247494
B_DECISION_TREE,144,1,4,4,False,dopamine,textual,0.0,<=,0.07126924395561218
B_DECISION_TREE,144,1,5,5,False,adults,textual,0.0,<=,0.034870099276304245
B_DECISION_TREE,144,1,6,6,False,thing,textual,0.0,<=,0.0608743317425251
B_DECISION_TREE,144,1,7,7,True,,,,leaf,
B_DECISION_TREE,145,2,0,0,False,symptoms,textual,0.15188604593276978,>,0.0940028764307499
B_DECISION_TREE,145,2,26,1,False,symptoms,textual,0.15188604593276978,<=,0.16354601830244064
B_DECISION_TREE,145,2,27,2,False,attention,textual,0.1611424833536148,>,0.027454694733023643
B_DECISION_TREE,145,2,31,3,True,,,,leaf,
B_DECISION_TREE,147,2,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
B_DECISION_TREE,147,2,1,1,False,talking,textual,0.0,<=,0.022087890654802322
B_DECISION_TREE,147,2,2,2,False,way,textual,0.0980820506811142,>,0.07509763911366463
B_DECISION_TREE,147,2,16,3,False,say,textual,0.0,<=,0.044601812958717346
B_DECISION_TREE,147,2,17,4,False,different,textual,0.0,<=,0.03894618898630142
B_DECISION_TREE,147,2,18,5,False,hedge_score,handcrafted_linguistic,1.9607843160629272,>,1.8990384340286255
B_DECISION_TREE,147,2,20,6,True,,,,leaf,
B_DECISION_TREE,148,2,0,0,False,symptoms,textual,0.10409888625144958,>,0.0940028764307499
B_DECISION_TREE,148,2,26,1,False,symptoms,textual,0.10409888625144958,<=,0.16354601830244064
B_DECISION_TREE,148,2,27,2,False,attention,textual,0.0,<=,0.027454694733023643
B_DECISION_TREE,148,2,28,3,False,hedge_score,handcrafted_linguistic,1.8656716346740723,<=,2.2715572118759155
B_DECISION_TREE,148,2,29,4,True,,,,leaf,
B_DECISION_TREE,150,3,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
B_DECISION_TREE,150,3,1,1,False,talking,textual,0.0,<=,0.022087890654802322
B_DECISION_TREE,150,3,2,2,False,way,textual,0.0,<=,0.07509763911366463
B_DECISION_TREE,150,3,3,3,False,away,textual,0.0,<=,0.05768333934247494
B_DECISION_TREE,150,3,4,4,False,dopamine,textual,0.0,<=,0.07126924395561218
B_DECISION_TREE,150,3,5,5,False,adults,textual,0.0,<=,0.034870099276304245
B_DECISION_TREE,150,3,6,6,False,thing,textual,0.16544508934020996,>,0.0608743317425251
B_DECISION_TREE,150,3,8,7,True,,,,leaf,
B_DECISION_TREE,155,1,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
B_DECISION_TREE,155,1,1,1,False,talking,textual,0.0,<=,0.022087890654802322
B_DECISION_TREE,155,1,2,2,False,way,textual,0.0,<=,0.07509763911366463
B_DECISION_TREE,155,1,3,3,False,away,textual,0.0,<=,0.05768333934247494
B_DECISION_TREE,155,1,4,4,False,dopamine,textual,0.0,<=,0.07126924395561218
B_DECISION_TREE,155,1,5,5,False,adults,textual,0.0,<=,0.034870099276304245
B_DECISION_TREE,155,1,6,6,False,thing,textual,0.0,<=,0.0608743317425251
B_DECISION_TREE,155,1,7,7,True,,,,leaf,
B_DECISION_TREE,159,1,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
B_DECISION_TREE,159,1,1,1,False,talking,textual,0.0,<=,0.022087890654802322
B_DECISION_TREE,159,1,2,2,False,way,textual,0.0,<=,0.07509763911366463
B_DECISION_TREE,159,1,3,3,False,away,textual,0.0,<=,0.05768333934247494
B_DECISION_TREE,159,1,4,4,False,dopamine,textual,0.0,<=,0.07126924395561218
B_DECISION_TREE,159,1,5,5,False,adults,textual,0.0,<=,0.034870099276304245
B_DECISION_TREE,159,1,6,6,False,thing,textual,0.0,<=,0.0608743317425251
B_DECISION_TREE,159,1,7,7,True,,,,leaf,
B_DECISION_TREE,161,1,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
B_DECISION_TREE,161,1,1,1,False,talking,textual,0.0,<=,0.022087890654802322
B_DECISION_TREE,161,1,2,2,False,way,textual,0.0,<=,0.07509763911366463
B_DECISION_TREE,161,1,3,3,False,away,textual,0.0,<=,0.05768333934247494
B_DECISION_TREE,161,1,4,4,False,dopamine,textual,0.0,<=,0.07126924395561218
B_DECISION_TREE,161,1,5,5,False,adults,textual,0.0,<=,0.034870099276304245
B_DECISION_TREE,161,1,6,6,False,thing,textual,0.0,<=,0.0608743317425251
B_DECISION_TREE,161,1,7,7,True,,,,leaf,
B_DECISION_TREE,164,1,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
B_DECISION_TREE,164,1,1,1,False,talking,textual,0.0,<=,0.022087890654802322
B_DECISION_TREE,164,1,2,2,False,way,textual,0.0,<=,0.07509763911366463
B_DECISION_TREE,164,1,3,3,False,away,textual,0.0,<=,0.05768333934247494
