condition,row_index,predicted_class,rank,feature,feature_group,transformed_value,model_weight,contribution,contribution_type
C_RIDGE,173,4,8,great,textual,0.182693709476919,0.5393584572612303,0.09853739729480245,input_times_coefficient
C_RIDGE,173,4,9,life,textual,0.12239691300651886,0.7846008011603463,0.0960327160044679,input_times_coefficient
C_RIDGE,173,4,10,overwhelmed,textual,0.18072890403725955,-0.4838445665502915,-0.08744469823701707,input_times_coefficient
C_RIDGE,179,1,1,having,textual,0.2669087884754678,0.9213462935246479,0.2459154229710265,input_times_coefficient
C_RIDGE,179,1,2,hedge_score,handcrafted_linguistic,1.3518025875091553,0.15437125398297397,0.2086794605712172,input_times_coefficient
C_RIDGE,179,1,3,impulsive,textual,0.32341028007292505,0.6439871608441068,0.2082720680519604,input_times_coefficient
C_RIDGE,179,1,4,good,textual,0.2576949226674097,-0.7280708297187376,-0.18762015616076688,input_times_coefficient
C_RIDGE,179,1,5,symptoms,textual,0.10414800007844545,1.2148677952888367,0.12652605123904262,input_times_coefficient
C_RIDGE,179,1,6,people,textual,0.23376277503260243,-0.5347301324810902,-0.12499999966233079,input_times_coefficient
C_RIDGE,179,1,7,problems,textual,0.1534528218520949,0.717118028015149,0.11004378499993427,input_times_coefficient
C_RIDGE,179,1,8,uh,textual,0.19620145698953304,-0.5490329855633558,-0.10772107170284366,input_times_coefficient
C_RIDGE,179,1,9,think,textual,0.31630551109940913,0.30650382220184835,0.09694884813547806,input_times_coefficient
C_RIDGE,179,1,10,ve,textual,0.11049512196360499,-0.6495153221979444,-0.07176827474349205,input_times_coefficient
C_RIDGE,193,2,1,rejection,textual,0.4494238485278682,0.9222736781177312,0.4144917858156231,input_times_coefficient
C_RIDGE,193,2,2,duration_sec_within_platform_percentile,engagement_or_format,0.9226804375648499,0.2967238173539666,0.27378126163207045,input_times_coefficient
C_RIDGE,193,2,3,motivation,textual,0.2870996771093238,0.8267857898889209,0.23736993331568645,input_times_coefficient
C_RIDGE,193,2,4,emotional,textual,0.23593913059312804,-0.5928021422087955,-0.13986522204648705,input_times_coefficient
C_RIDGE,193,2,5,likes_within_platform_percentile,engagement_or_format,0.3814432919025421,0.3014557501513147,0.11498827370066773,input_times_coefficient
C_RIDGE,193,2,6,harder,textual,0.1515428844262725,-0.5769989350564277,-0.08744008292933854,input_times_coefficient
