condition,row_index,predicted_class,node_id,depth,is_leaf,feature,feature_group,transformed_value,operator,threshold
A_DECISION_TREE,135,1,4,4,False,dopamine,textual,0.0,<=,0.07126924395561218
A_DECISION_TREE,135,1,5,5,False,adults,textual,0.0,<=,0.034870099276304245
A_DECISION_TREE,135,1,6,6,False,thing,textual,0.0,<=,0.0608743317425251
A_DECISION_TREE,135,1,7,7,True,,,,leaf,
A_DECISION_TREE,140,3,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
A_DECISION_TREE,140,3,1,1,False,talking,textual,0.0,<=,0.022087890654802322
A_DECISION_TREE,140,3,2,2,False,way,textual,0.0,<=,0.07509763911366463
A_DECISION_TREE,140,3,3,3,False,away,textual,0.0,<=,0.05768333934247494
A_DECISION_TREE,140,3,4,4,False,dopamine,textual,0.144639253616333,>,0.07126924395561218
A_DECISION_TREE,140,3,12,5,False,ve,textual,0.0,<=,0.0884406752884388
A_DECISION_TREE,140,3,13,6,False,feel,textual,0.0,<=,0.08371401578187943
A_DECISION_TREE,140,3,14,7,True,,,,leaf,
A_DECISION_TREE,144,1,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
A_DECISION_TREE,144,1,1,1,False,talking,textual,0.0,<=,0.022087890654802322
A_DECISION_TREE,144,1,2,2,False,way,textual,0.0,<=,0.07509763911366463
A_DECISION_TREE,144,1,3,3,False,away,textual,0.0,<=,0.05768333934247494
A_DECISION_TREE,144,1,4,4,False,dopamine,textual,0.0,<=,0.07126924395561218
A_DECISION_TREE,144,1,5,5,False,adults,textual,0.0,<=,0.034870099276304245
A_DECISION_TREE,144,1,6,6,False,thing,textual,0.0,<=,0.0608743317425251
A_DECISION_TREE,144,1,7,7,True,,,,leaf,
A_DECISION_TREE,145,2,0,0,False,symptoms,textual,0.15188604593276978,>,0.0940028764307499
A_DECISION_TREE,145,2,42,1,False,symptoms,textual,0.15188604593276978,<=,0.16354601830244064
A_DECISION_TREE,145,2,43,2,False,person,textual,0.0,<=,0.032223984599113464
A_DECISION_TREE,145,2,44,3,False,things,textual,0.0,<=,0.0945032387971878
A_DECISION_TREE,145,2,45,4,False,video,textual,0.0,<=,0.04531284049153328
A_DECISION_TREE,145,2,46,5,False,attention,textual,0.1611424833536148,>,0.027454694733023643
A_DECISION_TREE,145,2,50,6,False,adhd,textual,0.06822970509529114,<=,0.1459394320845604
A_DECISION_TREE,145,2,51,7,True,,,,leaf,
A_DECISION_TREE,147,4,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
A_DECISION_TREE,147,4,1,1,False,talking,textual,0.0,<=,0.022087890654802322
A_DECISION_TREE,147,4,2,2,False,way,textual,0.0980820506811142,>,0.07509763911366463
A_DECISION_TREE,147,4,20,3,False,say,textual,0.0,<=,0.044601812958717346
A_DECISION_TREE,147,4,21,4,False,different,textual,0.0,<=,0.03894618898630142
A_DECISION_TREE,147,4,22,5,False,know,textual,0.39328378438949585,>,0.08323932439088821
A_DECISION_TREE,147,4,26,6,True,,,,leaf,
A_DECISION_TREE,148,2,0,0,False,symptoms,textual,0.10409888625144958,>,0.0940028764307499
A_DECISION_TREE,148,2,42,1,False,symptoms,textual,0.10409888625144958,<=,0.16354601830244064
A_DECISION_TREE,148,2,43,2,False,person,textual,0.0,<=,0.032223984599113464
A_DECISION_TREE,148,2,44,3,False,things,textual,0.08107321709394455,<=,0.0945032387971878
A_DECISION_TREE,148,2,45,4,False,video,textual,0.0,<=,0.04531284049153328
A_DECISION_TREE,148,2,46,5,False,attention,textual,0.0,<=,0.027454694733023643
A_DECISION_TREE,148,2,47,6,False,time,textual,0.04629421606659889,>,0.04215211048722267
A_DECISION_TREE,148,2,49,7,True,,,,leaf,
A_DECISION_TREE,150,3,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
A_DECISION_TREE,150,3,1,1,False,talking,textual,0.0,<=,0.022087890654802322
A_DECISION_TREE,150,3,2,2,False,way,textual,0.0,<=,0.07509763911366463
A_DECISION_TREE,150,3,3,3,False,away,textual,0.0,<=,0.05768333934247494
A_DECISION_TREE,150,3,4,4,False,dopamine,textual,0.0,<=,0.07126924395561218
A_DECISION_TREE,150,3,5,5,False,adults,textual,0.0,<=,0.034870099276304245
A_DECISION_TREE,150,3,6,6,False,thing,textual,0.16544508934020996,>,0.0608743317425251
A_DECISION_TREE,150,3,8,7,True,,,,leaf,
A_DECISION_TREE,155,1,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
A_DECISION_TREE,155,1,1,1,False,talking,textual,0.0,<=,0.022087890654802322
A_DECISION_TREE,155,1,2,2,False,way,textual,0.0,<=,0.07509763911366463
A_DECISION_TREE,155,1,3,3,False,away,textual,0.0,<=,0.05768333934247494
A_DECISION_TREE,155,1,4,4,False,dopamine,textual,0.0,<=,0.07126924395561218
A_DECISION_TREE,155,1,5,5,False,adults,textual,0.0,<=,0.034870099276304245
A_DECISION_TREE,155,1,6,6,False,thing,textual,0.0,<=,0.0608743317425251
A_DECISION_TREE,155,1,7,7,True,,,,leaf,
A_DECISION_TREE,159,1,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
A_DECISION_TREE,159,1,1,1,False,talking,textual,0.0,<=,0.022087890654802322
A_DECISION_TREE,159,1,2,2,False,way,textual,0.0,<=,0.07509763911366463
A_DECISION_TREE,159,1,3,3,False,away,textual,0.0,<=,0.05768333934247494
A_DECISION_TREE,159,1,4,4,False,dopamine,textual,0.0,<=,0.07126924395561218
A_DECISION_TREE,159,1,5,5,False,adults,textual,0.0,<=,0.034870099276304245
A_DECISION_TREE,159,1,6,6,False,thing,textual,0.0,<=,0.0608743317425251
A_DECISION_TREE,159,1,7,7,True,,,,leaf,
A_DECISION_TREE,161,1,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
A_DECISION_TREE,161,1,1,1,False,talking,textual,0.0,<=,0.022087890654802322
A_DECISION_TREE,161,1,2,2,False,way,textual,0.0,<=,0.07509763911366463
A_DECISION_TREE,161,1,3,3,False,away,textual,0.0,<=,0.05768333934247494
A_DECISION_TREE,161,1,4,4,False,dopamine,textual,0.0,<=,0.07126924395561218
A_DECISION_TREE,161,1,5,5,False,adults,textual,0.0,<=,0.034870099276304245
A_DECISION_TREE,161,1,6,6,False,thing,textual,0.0,<=,0.0608743317425251
A_DECISION_TREE,161,1,7,7,True,,,,leaf,
A_DECISION_TREE,164,1,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
A_DECISION_TREE,164,1,1,1,False,talking,textual,0.0,<=,0.022087890654802322
A_DECISION_TREE,164,1,2,2,False,way,textual,0.0,<=,0.07509763911366463
A_DECISION_TREE,164,1,3,3,False,away,textual,0.0,<=,0.05768333934247494
A_DECISION_TREE,164,1,4,4,False,dopamine,textual,0.0,<=,0.07126924395561218
A_DECISION_TREE,164,1,5,5,False,adults,textual,0.0,<=,0.034870099276304245
A_DECISION_TREE,164,1,6,6,False,thing,textual,0.0,<=,0.0608743317425251
A_DECISION_TREE,164,1,7,7,True,,,,leaf,
A_DECISION_TREE,165,3,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
A_DECISION_TREE,165,3,1,1,False,talking,textual,0.0,<=,0.022087890654802322
A_DECISION_TREE,165,3,2,2,False,way,textual,0.0,<=,0.07509763911366463
A_DECISION_TREE,165,3,3,3,False,away,textual,0.0,<=,0.05768333934247494
A_DECISION_TREE,165,3,4,4,False,dopamine,textual,0.0,<=,0.07126924395561218
A_DECISION_TREE,165,3,5,5,False,adults,textual,0.0,<=,0.034870099276304245
A_DECISION_TREE,165,3,6,6,False,thing,textual,0.0674404725432396,>,0.0608743317425251
