condition,fold,class_label,feature_index,feature,feature_group,weight_type,weight,absolute_weight,direction,absolute_rank,positive_rank,negative_rank,ranking_view
C_LOGISTIC_REGRESSION,final_training_fit,1,288,way,textual,coefficient,-2.184102513006626,2.184102513006626,negative,20,,9,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,1,24,attention deficit,textual,coefficient,-2.123839342494025,2.123839342494025,negative,21,,10,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,1,34,bit,textual,coefficient,-2.0617590912160964,2.0617590912160964,negative,23,,11,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,1,7,actually,textual,coefficient,-2.0309062244080476,2.0309062244080476,negative,25,,12,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,1,232,sit,textual,coefficient,-1.9532241923430895,1.9532241923430895,negative,27,,13,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,1,181,mind,textual,coefficient,-1.905975014255776,1.905975014255776,negative,29,,14,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,1,215,rejection,textual,coefficient,-1.8837853067564032,1.8837853067564032,negative,30,,15,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,1,152,levels,textual,coefficient,-1.8801263677366262,1.8801263677366262,negative,31,,16,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,1,168,lower,textual,coefficient,-1.8442948938088723,1.8442948938088723,negative,33,,17,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,1,190,new,textual,coefficient,-1.8413912035265378,1.8413912035265378,negative,34,,18,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,1,250,sugar,textual,coefficient,-1.7680940246041885,1.7680940246041885,negative,37,,19,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,1,298,years,textual,coefficient,-1.7611592220146723,1.7611592220146723,negative,38,,20,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,2,65,diet,textual,coefficient,3.843502703176304,3.843502703176304,positive,1,1,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,2,94,fast,textual,coefficient,3.3716278784825255,3.3716278784825255,positive,2,2,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,2,288,way,textual,coefficient,3.2401619443949254,3.2401619443949254,positive,3,3,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,2,262,test,textual,coefficient,2.7753454173490955,2.7753454173490955,positive,5,4,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,2,215,rejection,textual,coefficient,2.6783996155927055,2.6783996155927055,positive,6,5,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,2,184,motivation,textual,coefficient,2.5398834549959437,2.5398834549959437,positive,8,6,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,2,241,stimulants,textual,coefficient,2.521870922481598,2.521870922481598,positive,9,7,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,2,283,usually,textual,coefficient,2.489286343375702,2.489286343375702,positive,10,8,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,2,103,foods,textual,coefficient,2.4162824545966237,2.4162824545966237,positive,11,9,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,2,111,good,textual,coefficient,2.3210103475343615,2.3210103475343615,positive,12,10,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,2,196,patients,textual,coefficient,2.3127779622711375,2.3127779622711375,positive,13,11,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,2,217,remember,textual,coefficient,2.30720745555909,2.30720745555909,positive,14,12,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,2,143,kind,textual,coefficient,2.2457968897819787,2.2457968897819787,positive,15,13,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,2,135,increase,textual,coefficient,2.222705995927838,2.222705995927838,positive,16,14,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,2,124,high,textual,coefficient,2.1784682399217106,2.1784682399217106,positive,18,15,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,2,141,just,textual,coefficient,2.1167967687181233,2.1167967687181233,positive,19,16,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,2,130,hyperactivity,textual,coefficient,2.1099121570780706,2.1099121570780706,positive,20,17,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,2,172,manage,textual,coefficient,2.108709475454307,2.108709475454307,positive,21,18,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,2,42,care,textual,coefficient,2.1030751582716847,2.1030751582716847,positive,22,19,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,2,277,uh,textual,coefficient,2.081873438877702,2.081873438877702,positive,23,20,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,2,137,instead,textual,coefficient,-2.779167956005722,2.779167956005722,negative,4,,1,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,2,153,life,textual,coefficient,-2.560383667289166,2.560383667289166,negative,7,,2,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,2,31,best,textual,coefficient,-2.2218487739122152,2.2218487739122152,negative,17,,3,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,2,166,love,textual,coefficient,-2.0733129298520705,2.0733129298520705,negative,26,,4,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,2,85,end,textual,coefficient,-2.0141924546752743,2.0141924546752743,negative,27,,5,largest_negative
