condition,fold,class_label,feature_index,feature,feature_group,weight_type,weight,absolute_weight,direction,absolute_rank,positive_rank,negative_rank,ranking_view
B_COMPLEMENT_NB,final_training_fit,3,19,alcohol,textual,complement_log_weight,6.918262872429444,6.918262872429444,positive,5,5,,strongest_weight
B_COMPLEMENT_NB,final_training_fit,3,68,differently,textual,complement_log_weight,6.869666430093952,6.869666430093952,positive,6,6,,strongest_weight
B_COMPLEMENT_NB,final_training_fit,3,168,lower,textual,complement_log_weight,6.82942410073598,6.82942410073598,positive,7,7,,strongest_weight
B_COMPLEMENT_NB,final_training_fit,3,216,relationships,textual,complement_log_weight,6.792200491338459,6.792200491338459,positive,8,8,,strongest_weight
B_COMPLEMENT_NB,final_training_fit,3,281,used,textual,complement_log_weight,6.73369326235531,6.73369326235531,positive,9,9,,strongest_weight
B_COMPLEMENT_NB,final_training_fit,3,15,adhders,textual,complement_log_weight,6.6939162151510185,6.6939162151510185,positive,10,10,,strongest_weight
B_COMPLEMENT_NB,final_training_fit,3,89,example,textual,complement_log_weight,6.691118879604242,6.691118879604242,positive,11,11,,strongest_weight
B_COMPLEMENT_NB,final_training_fit,3,6,activity,textual,complement_log_weight,6.6857126764518915,6.6857126764518915,positive,12,12,,strongest_weight
B_COMPLEMENT_NB,final_training_fit,3,107,gets,textual,complement_log_weight,6.670971291546508,6.670971291546508,positive,13,13,,strongest_weight
B_COMPLEMENT_NB,final_training_fit,3,156,literally,textual,complement_log_weight,6.652577660626414,6.652577660626414,positive,14,14,,strongest_weight
B_COMPLEMENT_NB,final_training_fit,3,178,meds,textual,complement_log_weight,6.6463090044881055,6.6463090044881055,positive,15,15,,strongest_weight
B_COMPLEMENT_NB,final_training_fit,3,204,point,textual,complement_log_weight,6.625449387719402,6.625449387719402,positive,16,16,,strongest_weight
B_COMPLEMENT_NB,final_training_fit,3,191,normal,textual,complement_log_weight,6.616593932644377,6.616593932644377,positive,17,17,,strongest_weight
B_COMPLEMENT_NB,final_training_fit,3,109,goes,textual,complement_log_weight,6.603103425918297,6.603103425918297,positive,18,18,,strongest_weight
B_COMPLEMENT_NB,final_training_fit,3,165,lot people,textual,complement_log_weight,6.594098311843947,6.594098311843947,positive,19,19,,strongest_weight
B_COMPLEMENT_NB,final_training_fit,3,213,regulate,textual,complement_log_weight,6.59008064757916,6.59008064757916,positive,20,20,,strongest_weight
B_COMPLEMENT_NB,final_training_fit,4,105,fucking,textual,complement_log_weight,8.08796444488463,8.08796444488463,positive,1,1,,strongest_weight
B_COMPLEMENT_NB,final_training_fit,4,268,thought,textual,complement_log_weight,7.1516423607939394,7.1516423607939394,positive,2,2,,strongest_weight
B_COMPLEMENT_NB,final_training_fit,4,27,away,textual,complement_log_weight,7.107950454638295,7.107950454638295,positive,3,3,,strongest_weight
B_COMPLEMENT_NB,final_training_fit,4,26,avoid,textual,complement_log_weight,7.066290553298763,7.066290553298763,positive,4,4,,strongest_weight
B_COMPLEMENT_NB,final_training_fit,4,238,state,textual,complement_log_weight,6.9118495628826215,6.9118495628826215,positive,5,5,,strongest_weight
B_COMPLEMENT_NB,final_training_fit,4,113,great,textual,complement_log_weight,6.86377252327479,6.86377252327479,positive,6,6,,strongest_weight
B_COMPLEMENT_NB,final_training_fit,4,1,20,textual,complement_log_weight,6.785399863796173,6.785399863796173,positive,7,7,,strongest_weight
