condition,row_index,predicted_class,rank,feature,feature_group,transformed_value,model_weight,contribution,contribution_type
B_RIDGE,449,1,8,inattentive,textual,0.10571205669965389,0.13992449509930424,0.014791706159608092,input_times_coefficient
B_RIDGE,449,1,9,day,textual,0.15335828721774772,-0.09360303318934457,-0.014354800848303878,input_times_coefficient
B_RIDGE,449,1,10,struggle,textual,0.17569233019055733,-0.08084666569619006,-0.014204139084300628,input_times_coefficient
B_RIDGE,450,4,1,state,textual,0.42318135240674676,0.13344247327638492,0.056470366309601734,input_times_coefficient
B_RIDGE,450,4,2,dopamine,textual,0.3265075730325556,0.15274858098863284,0.04987356846276527,input_times_coefficient
B_RIDGE,450,4,3,hedge_score,handcrafted_linguistic,-0.6204127073287964,-0.07629877471186601,0.047336729384858695,input_times_coefficient
B_RIDGE,450,4,4,symptoms,textual,0.1504698248687055,-0.30144000152099504,-0.04535762423728644,input_times_coefficient
B_RIDGE,450,4,5,adhd,textual,0.4055611009161402,-0.11154640547661465,-0.045238883008334015,input_times_coefficient
B_RIDGE,450,4,6,brain,textual,0.16554528898532797,0.16082038256742034,0.026623056706854602,input_times_coefficient
B_RIDGE,450,4,7,adhd symptoms,textual,0.14320932777784415,-0.16693154808670646,-0.023906154786412098,input_times_coefficient
B_RIDGE,450,4,8,certainty_score,handcrafted_linguistic,-0.639793872833252,0.03624958785557978,-0.023192264202730604,input_times_coefficient
B_RIDGE,450,4,9,life,textual,0.11086393737703952,0.1943156418381951,0.0215425971481289,input_times_coefficient
B_RIDGE,450,4,10,hyperactive,textual,0.15029447891556424,-0.13899826520402445,-0.02089067183900626,input_times_coefficient
B_RIDGE,454,2,1,hyperactivity,textual,0.18367082688439146,0.35884599627452746,0.06590954085989571,input_times_coefficient
B_RIDGE,454,2,2,attention deficit,textual,0.34245913239837883,0.1687586011147284,0.057792924122513974,input_times_coefficient
B_RIDGE,454,2,3,did,textual,0.4089296094437037,-0.1343631432098962,-0.054945067676451284,input_times_coefficient
B_RIDGE,454,2,4,autism,textual,0.24703111675097567,0.2064435350227215,0.05099797700268205,input_times_coefficient
B_RIDGE,454,2,5,attention,textual,0.2153141471347566,0.2064713516682221,0.044456202992203646,input_times_coefficient
B_RIDGE,454,2,6,deficit,textual,0.312211487577845,0.10688206727122716,0.033369809218145134,input_times_coefficient
B_RIDGE,454,2,7,children,textual,0.30941125999897606,0.1059930174814681,0.03279543309003454,input_times_coefficient
B_RIDGE,454,2,8,high,textual,0.17442833969916757,0.17415616878631635,0.03037777136976515,input_times_coefficient
B_RIDGE,454,2,9,certainty_score,handcrafted_linguistic,0.6113669276237488,-0.04917162258497489,-0.030061903826050635,input_times_coefficient
B_RIDGE,454,2,10,sugar,textual,0.35086546740432345,0.044159908287775516,0.015494186861922414,input_times_coefficient
B_RIDGE,458,4,1,brain,textual,0.46261789849632157,0.16082038256742034,0.07439838741871446,input_times_coefficient
