condition,class_label,intercept
C_LOGISTIC_REGRESSION,1,1.1342923607279556
C_LOGISTIC_REGRESSION,2,-1.368901646599159
C_LOGISTIC_REGRESSION,3,-0.19181460265652825
C_LOGISTIC_REGRESSION,4,0.42642388852755536
