epoch,training_loss,validation_loss,validation_qwk
1.0,1.435818693697351,1.361108220030283,0.14508220363426594
2.0,1.3442406578935915,1.3648010564216095,0.15135999999999994
3.0,1.1869111107240176,1.452853303206778,0.035944003026863514
4.0,1.0344900710587943,1.3165953201467582,0.34382422802850365
5.0,0.9231607356747765,1.3505337867752478,0.3339026473099914
