epoch,training_loss,validation_loss,validation_qwk
1.0,1.3859926874658333,1.3113563465521612,0.30456490727532093
2.0,1.3426299434263012,1.300323557181576,0.509683995922528
3.0,1.2238622805516541,1.2328976707363115,0.47621359223300974
4.0,1.1120491849910237,1.2267236868218,0.506560449859419
