epoch,training_loss,validation_loss,validation_qwk
1.0,1.4340046644210815,1.4250651597976685,0.0
2.0,1.3818634152412415,1.3598069548606873,0.31999999999999995
3.0,1.3012444641855028,1.351958453655243,0.2962962962962963
4.0,1.2264464365111456,1.3184983134269714,0.2962962962962963
