condition,fold,class_label,feature_index,feature,feature_group,weight_type,weight,absolute_weight,direction,absolute_rank,positive_rank,negative_rank,ranking_view
B_LOGISTIC_REGRESSION,final_training_fit,2,266,time,textual,coefficient,0.6555259655157188,0.6555259655157188,positive,5,4,299,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,2,107,good,textual,coefficient,0.6298996700088957,0.6298996700088957,positive,7,5,298,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,2,194,people adhd,textual,coefficient,0.597081715197618,0.597081715197618,positive,8,6,297,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,2,98,focus,textual,coefficient,0.5763330678297605,0.5763330678297605,positive,9,7,296,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,2,3,actually,textual,coefficient,0.5422944419959614,0.5422944419959614,positive,10,8,295,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,2,278,um,textual,coefficient,0.5399618576841011,0.5399618576841011,positive,11,9,294,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,2,151,little,textual,coefficient,0.5207572364872558,0.5207572364872558,positive,12,10,293,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,2,298,इपर,textual,coefficient,0.47280346311100835,0.47280346311100835,positive,15,11,292,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,2,71,dr,textual,coefficient,0.4690072384730188,0.4690072384730188,positive,17,12,291,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,2,136,issues,textual,coefficient,0.4679824575936706,0.4679824575936706,positive,18,13,290,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,2,237,stimulant,textual,coefficient,0.46281170222619117,0.46281170222619117,positive,20,14,289,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,2,123,hyperactivity,textual,coefficient,0.4578645030761853,0.4578645030761853,positive,22,15,288,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,2,220,seen,textual,coefficient,0.43317981350360407,0.43317981350360407,positive,25,16,287,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,2,100,food,textual,coefficient,0.43316381162004874,0.43316381162004874,positive,26,17,286,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,2,289,way,textual,coefficient,0.40931561498680863,0.40931561498680863,positive,29,18,285,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,2,139,kid,textual,coefficient,0.3890306910479161,0.3890306910479161,positive,32,19,284,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,2,279,unable,textual,coefficient,0.3819111222909677,0.3819111222909677,positive,33,20,283,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,2,95,feel,textual,coefficient,-0.659531627403205,0.659531627403205,negative,4,302,1,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,2,82,energy,textual,coefficient,-0.6517342561574341,0.6517342561574341,negative,6,301,2,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,2,295,wrong,textual,coefficient,-0.5200480429741274,0.5200480429741274,negative,13,300,3,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,2,70,dopamine,textual,coefficient,-0.4749025546121618,0.4749025546121618,negative,14,299,4,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,2,239,stop,textual,coefficient,-0.47055622874988273,0.47055622874988273,negative,16,298,5,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,2,26,bad,textual,coefficient,-0.46774419356394437,0.46774419356394437,negative,19,297,6,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,2,4,add,textual,coefficient,-0.4587191085066736,0.4587191085066736,negative,21,296,7,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,2,242,struggle,textual,coefficient,-0.45661202257955064,0.45661202257955064,negative,23,295,8,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,2,262,things,textual,coefficient,-0.44040579074983066,0.44040579074983066,negative,24,294,9,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,2,24,autism,textual,coefficient,-0.42789922383737433,0.42789922383737433,negative,27,293,10,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,2,13,adhd sep,textual,coefficient,-0.4195892664068874,0.4195892664068874,negative,28,292,11,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,2,293,works,textual,coefficient,-0.4085210794686956,0.4085210794686956,negative,30,291,12,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,2,118,helps,textual,coefficient,-0.40485097366154854,0.40485097366154854,negative,31,290,13,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,2,33,body,textual,coefficient,-0.3775261374561747,0.3775261374561747,negative,34,289,14,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,2,142,know,textual,coefficient,-0.37323450732982427,0.37323450732982427,negative,37,288,15,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,2,160,low,textual,coefficient,-0.37085185254816627,0.37085185254816627,negative,38,287,16,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,2,261,thing,textual,coefficient,-0.36674031431238663,0.36674031431238663,negative,41,286,17,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,2,270,treating,textual,coefficient,-0.35349400632501377,0.35349400632501377,negative,44,285,18,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,2,191,pay,textual,coefficient,-0.3534824525257822,0.3534824525257822,negative,45,284,19,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,2,259,term,textual,coefficient,-0.34620737109192296,0.34620737109192296,negative,47,283,20,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,160,low,textual,coefficient,0.9219365088405308,0.9219365088405308,positive,1,1,302,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,3,57,diet,textual,coefficient,0.6641835763372411,0.6641835763372411,positive,2,2,301,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,3,153,ll,textual,coefficient,0.6415488865322675,0.6415488865322675,positive,3,3,300,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,3,125,important,textual,coefficient,0.616971062469223,0.616971062469223,positive,4,4,299,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,3,261,thing,textual,coefficient,0.61028994873472,0.61028994873472,positive,5,5,298,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,3,268,treat,textual,coefficient,0.608898909957862,0.608898909957862,positive,6,6,297,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,3,195,person,textual,coefficient,0.6005286021442028,0.6005286021442028,positive,7,7,296,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,3,212,rejection,textual,coefficient,0.5942672865184677,0.5942672865184677,positive,8,8,295,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,3,245,study,textual,coefficient,0.5673766072688797,0.5673766072688797,positive,9,9,294,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,3,247,sugar,textual,coefficient,0.5541622553610112,0.5541622553610112,positive,10,10,293,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,3,147,levels,textual,coefficient,0.5230803615628721,0.5230803615628721,positive,11,11,292,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,3,282,use,textual,coefficient,0.5176105462886229,0.5176105462886229,positive,13,12,291,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,3,36,called,textual,coefficient,0.48294622632674533,0.48294622632674533,positive,15,13,290,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,3,70,dopamine,textual,coefficient,0.451607786605692,0.451607786605692,positive,19,14,289,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,3,203,problem,textual,coefficient,0.43997550930507867,0.43997550930507867,positive,22,15,288,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,3,78,effects,textual,coefficient,0.42117479519511464,0.42117479519511464,positive,24,16,287,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,3,50,day,textual,coefficient,0.4170705453374998,0.4170705453374998,positive,26,17,286,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,3,213,relationships,textual,coefficient,0.4142411521855089,0.4142411521855089,positive,27,18,285,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,3,102,forget,textual,coefficient,0.41410566960634393,0.41410566960634393,positive,28,19,284,largest_positive
