condition,row_index,predicted_class,rank,feature,feature_group,transformed_value,model_weight,contribution,contribution_type
B_RIDGE,233,4,8,distracted,textual,0.3641943513960827,-0.055545360078509944,-0.020229306386854794,input_times_coefficient
B_RIDGE,233,4,9,video,textual,0.17281079392326923,0.09804098795208094,0.01694254096502078,input_times_coefficient
B_RIDGE,233,4,10,trouble,textual,0.1788099651399393,0.08362242144510768,0.014952522263517017,input_times_coefficient
B_RIDGE,236,1,1,hedge_score,handcrafted_linguistic,2.0196573734283447,0.09684223566956604,0.1955881353293245,input_times_coefficient
B_RIDGE,236,1,2,child,textual,0.7866945990215809,-0.06139488817707356,-0.04829902693643768,input_times_coefficient
B_RIDGE,236,1,3,adhd,textual,0.1556077918909798,0.2119062641381248,0.03297426585040032,input_times_coefficient
B_RIDGE,236,1,4,does,textual,0.4491547381000501,0.060988925304067895,0.027393464771952133,input_times_coefficient
B_RIDGE,236,1,5,tasks,textual,0.1553251194425144,0.1286948890820888,0.019989549018316583,input_times_coefficient
B_RIDGE,236,1,6,impulsivity,textual,0.09012683862482648,0.11472727265612859,0.010340006388545368,input_times_coefficient
B_RIDGE,236,1,7,difficulty,textual,0.08439814926349228,0.09627366059018254,0.00812531877663302,input_times_coefficient
B_RIDGE,236,1,8,answer,textual,0.08314557578436178,0.09204688376890817,0.007653291150122095,input_times_coefficient
B_RIDGE,236,1,9,trouble,textual,0.09012683862482648,0.052104859272174384,0.004696046243192554,input_times_coefficient
B_RIDGE,236,1,10,easily,textual,0.0917837143770477,0.043534554850713315,0.003995763147949787,input_times_coefficient
B_RIDGE,238,3,1,use,textual,0.4752478145681243,0.13836245774433772,0.06575645566127095,input_times_coefficient
B_RIDGE,238,3,2,treat,textual,0.331982545230139,0.14192659387502793,0.04711715187047603,input_times_coefficient
B_RIDGE,238,3,3,certainty_score,handcrafted_linguistic,-1.1216751337051392,-0.04093508503797095,0.04591586698319731,input_times_coefficient
B_RIDGE,238,3,4,hedge_score,handcrafted_linguistic,-0.4120784103870392,-0.0944310045375021,0.03891297824106515,input_times_coefficient
B_RIDGE,238,3,5,medication,textual,0.23762390728406216,-0.14065185462613314,-0.03342224326301165,input_times_coefficient
B_RIDGE,238,3,6,disorder,textual,0.3937772158040835,0.07728261157629983,0.030432131616583778,input_times_coefficient
B_RIDGE,238,3,7,dopamine,textual,0.12614657125780773,0.12380270858034799,0.015617287199840473,input_times_coefficient
B_RIDGE,238,3,8,disorders,textual,0.3407695844709147,0.04520006924080256,0.015402808813244863,input_times_coefficient
B_RIDGE,238,3,9,adhd,textual,0.16850152315777794,-0.0904074702202022,-0.01523379643694552,input_times_coefficient
B_RIDGE,238,3,10,depression,textual,0.15196042468231954,0.054064350789475885,0.008215641706142654,input_times_coefficient
B_RIDGE,239,3,1,hedge_score,handcrafted_linguistic,-0.9142813682556152,-0.0944310045375021,0.08633650803429962,input_times_coefficient
B_RIDGE,239,3,2,sugar,textual,0.2835844820016389,0.15882649298482618,0.045040728741238864,input_times_coefficient
B_RIDGE,239,3,3,certainty_score,handcrafted_linguistic,-0.6385520696640015,-0.04093508503797095,0.02613918327286825,input_times_coefficient
B_RIDGE,239,3,4,neurotypical,textual,0.19369404628827921,0.12104725214800133,0.023446132060623976,input_times_coefficient
B_RIDGE,239,3,5,adhd,textual,0.24577904994630712,-0.0904074702202022,-0.022220262138770347,input_times_coefficient
B_RIDGE,239,3,6,doesn,textual,0.28718700862442725,0.07558048640467718,0.02170573380093843,input_times_coefficient
B_RIDGE,239,3,7,brain,textual,0.4394618396587735,0.04529043550855048,0.019903418107534633,input_times_coefficient
B_RIDGE,239,3,8,low,textual,0.07879595375726314,0.24158609434195805,0.019036006718166736,input_times_coefficient
B_RIDGE,239,3,9,food,textual,0.18905632133442593,0.07627807132532304,0.014420851563250531,input_times_coefficient
B_RIDGE,239,3,10,protein,textual,0.29054106943241886,0.03809825680979337,0.011069108277028299,input_times_coefficient
