condition,class_label,feature,feature_group,weight_type,mean_weight_missing_as_zero,sample_std_weight_missing_as_zero,median_weight_missing_as_zero,mean_absolute_weight_missing_as_zero,minimum_weight,maximum_weight,fold_presence_count,fold_presence_fraction,nonzero_fold_count,positive_fold_fraction,negative_fold_fraction,sign_consistency_nonzero,top_k_fold_count,top_k_fold_fraction
A_DECISION_TREE,all,ve,textual,gini_importance,0.21577188653838536,0.22261421718180807,0.21571274995261006,0.21577188653838536,0.0,0.5089451883602968,5,1.0,3,0.6,0.0,1.0,5,1.0
A_DECISION_TREE,all,low,textual,gini_importance,0.15562791978237364,0.1220466159210733,0.11631538868812019,0.15562791978237364,0.0,0.30805862023285097,5,1.0,4,0.8,0.0,1.0,5,1.0
A_DECISION_TREE,all,body,textual,gini_importance,0.07377032710086143,0.11461012234072958,0.0,0.07377032710086143,0.0,0.2609975549257587,5,1.0,2,0.4,0.0,1.0,5,1.0
A_DECISION_TREE,all,let,textual,gini_importance,0.04892230540377261,0.10939360049884085,0.0,0.04892230540377261,0.0,0.24461152701886305,5,1.0,1,0.2,0.0,1.0,5,1.0
A_DECISION_TREE,all,feel,textual,gini_importance,0.045730896360512266,0.10225739293410316,0.0,0.045730896360512266,0.0,0.22865448180256134,5,1.0,1,0.2,0.0,1.0,5,1.0
A_DECISION_TREE,all,sep,textual,gini_importance,0.04572142838878102,0.10035139221836557,0.0,0.04572142838878102,0.0,0.2252162394916684,5,1.0,2,0.4,0.0,1.0,5,1.0
A_DECISION_TREE,all,good,textual,gini_importance,0.04094546460648343,0.05767327309014198,0.0,0.04094546460648343,0.0,0.12147965844174811,5,1.0,2,0.4,0.0,1.0,5,1.0
A_DECISION_TREE,all,adhd,textual,gini_importance,0.02837178285988568,0.04525502324799361,0.0,0.02837178285988568,0.0,0.10375386153762349,5,1.0,2,0.4,0.0,1.0,5,1.0
A_DECISION_TREE,all,don,textual,gini_importance,0.02314154486842908,0.051746067430168845,0.0,0.02314154486842908,0.0,0.1157077243421454,5,1.0,1,0.2,0.0,1.0,5,1.0
A_DECISION_TREE,all,doesn,textual,gini_importance,0.021201917430776922,0.04740892862855489,0.0,0.021201917430776922,0.0,0.10600958715388462,5,1.0,1,0.2,0.0,1.0,5,1.0
A_DECISION_TREE,all,lot,textual,gini_importance,0.01979377805259371,0.04426023325714294,0.0,0.01979377805259371,0.0,0.09896889026296854,5,1.0,1,0.2,0.0,1.0,5,1.0
A_DECISION_TREE,all,brain,textual,gini_importance,0.016503088781923463,0.03690202835509507,0.0,0.016503088781923463,0.0,0.08251544390961732,5,1.0,1,0.2,0.0,1.0,5,1.0
A_DECISION_TREE,all,thing,textual,gini_importance,0.01466852090554702,0.03279980987417991,0.0,0.01466852090554702,0.0,0.0733426045277351,5,1.0,1,0.2,0.0,1.0,5,1.0
A_DECISION_TREE,all,people,textual,gini_importance,0.014536876466994003,0.03250544396071557,0.0,0.014536876466994003,0.0,0.07268438233497002,5,1.0,1,0.2,0.0,1.0,5,1.0
A_DECISION_TREE,all,know,textual,gini_importance,0.013160585586961596,0.0294279639961501,0.0,0.013160585586961596,0.0,0.06580292793480798,5,1.0,1,0.2,0.0,1.0,5,1.0
A_DECISION_TREE,all,disorder,textual,gini_importance,0.0124495103918295,0.027837951522720804,0.0,0.0124495103918295,0.0,0.062247551959147496,5,1.0,1,0.2,0.0,1.0,5,1.0
A_DECISION_TREE,all,focus,textual,gini_importance,0.011018502685353765,0.024638121014714996,0.0,0.011018502685353765,0.0,0.055092513426768824,5,1.0,1,0.2,0.0,1.0,5,1.0
A_DECISION_TREE,all,different,textual,gini_importance,0.008138165885368387,0.018197492131853475,0.0,0.008138165885368387,0.0,0.040690829426841935,5,1.0,1,0.2,0.0,1.0,5,1.0
A_DECISION_TREE,all,look,textual,gini_importance,0.008035151127325786,0.017967144130184527,0.0,0.008035151127325786,0.0,0.04017575563662893,5,1.0,1,0.2,0.0,1.0,5,1.0
A_DECISION_TREE,all,struggle,textual,gini_importance,3.5567762906001945e-17,7.953193566541581e-17,0.0,3.5567762906001945e-17,0.0,1.7783881453000973e-16,5,1.0,1,0.2,0.0,1.0,5,1.0
A_DECISION_TREE,all,dopamine,textual,gini_importance,1.2648718115508292e-17,2.828339353450958e-17,0.0,1.2648718115508292e-17,0.0,6.324359057754146e-17,5,1.0,1,0.2,0.0,1.0,5,1.0
A_DECISION_TREE,all,10,textual,gini_importance,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0,0.0,0.0,0.0,5,1.0
A_DECISION_TREE,all,able,textual,gini_importance,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0,0.0,0.0,0.0,5,1.0
A_DECISION_TREE,all,actually,textual,gini_importance,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0,0.0,0.0,0.0,5,1.0
A_DECISION_TREE,all,add,textual,gini_importance,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0,0.0,0.0,0.0,5,1.0
A_DECISION_TREE,all,adhd adhd,textual,gini_importance,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0,0.0,0.0,0.0,5,1.0
A_DECISION_TREE,all,adhd autism,textual,gini_importance,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0,0.0,0.0,0.0,5,1.0
A_DECISION_TREE,all,adhd brain,textual,gini_importance,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0,0.0,0.0,0.0,5,1.0
A_DECISION_TREE,all,adhd diagnosis,textual,gini_importance,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0,0.0,0.0,0.0,5,1.0
A_DECISION_TREE,all,adhd medication,textual,gini_importance,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0,0.0,0.0,0.0,5,1.0
A_DECISION_TREE,all,adhd sep,textual,gini_importance,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0,0.0,0.0,0.0,5,1.0
A_DECISION_TREE,all,adhd symptoms,textual,gini_importance,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0,0.0,0.0,0.0,5,1.0
