condition,class_label,feature,feature_group,weight_type,mean_weight_missing_as_zero,sample_std_weight_missing_as_zero,median_weight_missing_as_zero,mean_absolute_weight_missing_as_zero,minimum_weight,maximum_weight,fold_presence_count,fold_presence_fraction,nonzero_fold_count,positive_fold_fraction,negative_fold_fraction,sign_consistency_nonzero,top_k_fold_count,top_k_fold_fraction
C_COMPLEMENT_NB,1,manage,textual,complement_log_weight,5.276059427917023,2.9499221509753286,6.60130938829445,5.276059427917023,0.0,6.6576410202319884,4,0.8,4,0.8,0.0,1.0,4,0.8
C_COMPLEMENT_NB,1,function,textual,complement_log_weight,5.266683952344445,2.9443471782409865,6.567368071151497,5.266683952344445,0.0,6.637094065136981,4,0.8,4,0.8,0.0,1.0,4,0.8
C_COMPLEMENT_NB,1,quickly,textual,complement_log_weight,5.262173695925736,2.9416671857631016,6.573123370627141,5.262173695925736,0.0,6.595859547669713,4,0.8,4,0.8,0.0,1.0,4,0.8
C_COMPLEMENT_NB,1,behaviors,textual,complement_log_weight,5.246550294412257,2.9332721882929356,6.549522091304049,5.246550294412257,0.0,6.615238110495675,4,0.8,4,0.8,0.0,1.0,4,0.8
C_COMPLEMENT_NB,1,understanding,textual,complement_log_weight,5.221718112130437,2.9192612759136445,6.505962979099653,5.221718112130437,0.0,6.590714973110901,4,0.8,4,0.8,0.0,1.0,4,0.8
C_COMPLEMENT_NB,1,harder,textual,complement_log_weight,6.5102865708653965,0.10661400477920004,6.47474363265896,6.5102865708653965,6.444973312030799,6.69853387324124,5,1.0,5,1.0,0.0,1.0,3,0.6
C_COMPLEMENT_NB,1,girls,textual,complement_log_weight,4.104564447772082,3.7469405125448745,6.833554354726502,4.104564447772082,0.0,6.846454241668548,3,0.6,3,0.6,0.0,1.0,3,0.6
C_COMPLEMENT_NB,1,management,textual,complement_log_weight,3.9578534298671797,3.6132821071025676,6.548348609337674,3.9578534298671797,0.0,6.667458220722811,3,0.6,3,0.6,0.0,1.0,3,0.6
C_COMPLEMENT_NB,1,answer sep,textual,complement_log_weight,3.9324348638488003,3.5899039478688466,6.511569948741702,3.9324348638488003,0.0,6.583059751618085,3,0.6,3,0.6,0.0,1.0,3,0.6
C_COMPLEMENT_NB,1,experts answer,textual,complement_log_weight,3.9288040590571085,3.5865914572359676,6.505054703672012,3.9288040590571085,0.0,6.57705545130603,3,0.6,3,0.6,0.0,1.0,3,0.6
C_COMPLEMENT_NB,1,activities,textual,complement_log_weight,3.9086985350037864,3.5681400045185816,6.509574632743742,3.9086985350037864,0.0,6.521535562025682,3,0.6,3,0.6,0.0,1.0,3,0.6
C_COMPLEMENT_NB,1,struggling,textual,complement_log_weight,6.484303731363889,0.1103875513139815,6.420446648401727,6.484303731363889,6.399204993024973,6.6457520789855264,5,1.0,5,1.0,0.0,1.0,2,0.4
C_COMPLEMENT_NB,1,health,textual,complement_log_weight,6.47798505797783,0.12224001568103636,6.406115214746097,6.47798505797783,6.378907923990662,6.650913660161871,5,1.0,5,1.0,0.0,1.0,2,0.4
C_COMPLEMENT_NB,1,impact,textual,complement_log_weight,6.464477645964119,0.056352146398804676,6.455844246636115,6.464477645964119,6.393240017353207,6.5506905548656205,5,1.0,5,1.0,0.0,1.0,2,0.4
C_COMPLEMENT_NB,1,non,textual,complement_log_weight,6.447203280171697,0.08735620414395621,6.434460773297454,6.447203280171697,6.359936215131218,6.543042430748497,5,1.0,5,1.0,0.0,1.0,2,0.4
C_COMPLEMENT_NB,1,adhd autism,textual,complement_log_weight,6.440947958789598,0.1041323237762355,6.384286376584037,6.440947958789598,6.369173448978952,6.611465266962285,5,1.0,5,1.0,0.0,1.0,2,0.4
C_COMPLEMENT_NB,1,disorders,textual,complement_log_weight,6.403671614916479,0.10586832028448821,6.396172435481686,6.403671614916479,6.305535030012992,6.557156036701914,5,1.0,5,1.0,0.0,1.0,2,0.4
C_COMPLEMENT_NB,1,best,textual,complement_log_weight,5.169794535773706,2.8905582787671187,6.419665215832809,5.169794535773706,0.0,6.556271963238147,4,0.8,4,0.8,0.0,1.0,2,0.4
C_COMPLEMENT_NB,1,condition,textual,complement_log_weight,3.8998038076806383,3.560245609963194,6.433888345930231,3.8998038076806383,0.0,6.53409037975384,3,0.6,3,0.6,0.0,1.0,2,0.4
