condition,fold,class_label,feature_index,feature,feature_group,weight_type,weight,absolute_weight,direction,absolute_rank,positive_rank,negative_rank
C_DECISION_TREE,final_training_fit,all,57,diet,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,58,difference,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,60,differently,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,61,difficulty,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,62,disorder,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,63,disorders,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,64,distracted,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,65,doctor,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,66,does,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,67,doesn,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,68,doing,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,69,don,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,70,dopamine,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,71,dr,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,72,drugs,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,73,dysfunction,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,74,early,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,75,easily,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,76,eat,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,77,eating,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,78,effects,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,79,emotional,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,80,emotions,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,81,end,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,82,energy,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,83,especially,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,84,everybody,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,85,example,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,86,executive,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,87,exercise,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,88,experience,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,89,experts,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,90,experts answer,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,91,explain,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,92,explained,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,93,fact,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,94,family,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,95,feel,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,96,feel like,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,98,focus,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,99,follow,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,100,food,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,101,foods,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,102,forget,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,103,friend,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,104,function,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,105,getting,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,106,going,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,107,good,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,108,got,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,109,great,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,110,happens,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,111,hard,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,112,harder,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,113,having,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,114,health,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,115,hear,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,116,help,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,117,helpful,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,118,helps,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,119,high,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,120,highly,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,121,home,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,122,hyperactive,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,123,hyperactivity,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,124,impact,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,125,important,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,126,improve,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,127,impulsive,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,128,impulsivity,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,129,inattention,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,130,inattentive,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,131,increase,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,132,information,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,133,instead,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,134,intense,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,135,isn,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,136,issues,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,137,just,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,138,key,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,139,kid,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,140,kids,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,141,kind,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,142,know,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,143,lack,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,144,late,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,145,lead,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,146,let,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,147,levels,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,148,life,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,150,likely,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,302,likes,engagement_or_format,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,151,little,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,152,little bit,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,153,ll,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,154,long,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,156,looking,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,157,lot,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,158,lots,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,159,love,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,161,make,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,162,make sure,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,163,makes,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,165,manage,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,166,management,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,167,maybe,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,168,mean,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,169,means,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,170,medication,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,171,medications,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,172,meds,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,173,mental,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,174,mind,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,175,mood,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,176,motivation,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,177,moving,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,178,music,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,179,natural,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,180,need,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,181,neurotypical,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,182,neurotypical person,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,183,non,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,184,number,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,185,oh,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,186,okay,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,187,options,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,188,overwhelmed,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,189,parents,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,190,patients,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,191,pay,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,192,pay attention,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,193,people,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,194,people adhd,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,195,person,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,196,phone,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,197,physical,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,198,point,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,199,poor,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,200,potential,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,201,present,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,202,probably,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,203,problem,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,204,problems,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,205,protein,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,206,psychiatrist,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,207,quickly,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,209,really,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,210,recommend,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,211,regulation,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,212,rejection,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,213,relationships,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,214,remember,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,215,right,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,216,say,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,217,saying,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,218,school,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,219,second,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,220,seen,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,221,self,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,222,sense,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,223,sensitive,textual,gini_importance,0.0,0.0,zero,14,14,1
