condition,row_index,predicted_class,node_id,depth,is_leaf,feature,feature_group,transformed_value,operator,threshold
C_DECISION_TREE,233,2,0,0,False,ve,textual,0.0,<=,0.09965021163225174
C_DECISION_TREE,233,2,1,1,False,low,textual,0.0,<=,0.0819011889398098
C_DECISION_TREE,233,2,2,2,False,body,textual,0.0,<=,0.11443183571100235
C_DECISION_TREE,233,2,3,3,False,duration_sec,engagement_or_format,3.970291913552122,>,3.238486170768738
C_DECISION_TREE,233,2,5,4,False,type,textual,0.0,<=,0.11887077242136002
C_DECISION_TREE,233,2,6,5,True,,,,leaf,
C_DECISION_TREE,236,2,0,0,False,ve,textual,0.0,<=,0.09965021163225174
C_DECISION_TREE,236,2,1,1,False,low,textual,0.0,<=,0.0819011889398098
C_DECISION_TREE,236,2,2,2,False,body,textual,0.0,<=,0.11443183571100235
C_DECISION_TREE,236,2,3,3,False,duration_sec,engagement_or_format,3.970291913552122,>,3.238486170768738
C_DECISION_TREE,236,2,5,4,False,type,textual,0.0,<=,0.11887077242136002
C_DECISION_TREE,236,2,6,5,True,,,,leaf,
C_DECISION_TREE,238,2,0,0,False,ve,textual,0.0,<=,0.09965021163225174
C_DECISION_TREE,238,2,1,1,False,low,textual,0.0,<=,0.0819011889398098
C_DECISION_TREE,238,2,2,2,False,body,textual,0.0,<=,0.11443183571100235
C_DECISION_TREE,238,2,3,3,False,duration_sec,engagement_or_format,3.9318256327243257,>,3.238486170768738
C_DECISION_TREE,238,2,5,4,False,type,textual,0.0,<=,0.11887077242136002
C_DECISION_TREE,238,2,6,5,True,,,,leaf,
C_DECISION_TREE,239,2,0,0,False,ve,textual,0.0,<=,0.09965021163225174
C_DECISION_TREE,239,2,1,1,False,low,textual,0.07879595375726314,<=,0.0819011889398098
C_DECISION_TREE,239,2,2,2,False,body,textual,0.0,<=,0.11443183571100235
C_DECISION_TREE,239,2,3,3,False,duration_sec,engagement_or_format,4.672828834461906,>,3.238486170768738
C_DECISION_TREE,239,2,5,4,False,type,textual,0.0,<=,0.11887077242136002
C_DECISION_TREE,239,2,6,5,True,,,,leaf,
C_DECISION_TREE,241,3,0,0,False,ve,textual,0.08605502714601594,<=,0.09965021163225174
C_DECISION_TREE,241,3,1,1,False,low,textual,0.0,<=,0.0819011889398098
C_DECISION_TREE,241,3,2,2,False,body,textual,0.22290850287605177,>,0.11443183571100235
C_DECISION_TREE,241,3,8,3,False,like,textual,0.1515962869970258,>,0.027511145919561386
C_DECISION_TREE,241,3,12,4,True,,,,leaf,
