condition,class_label,feature,feature_group,weight_type,mean_weight_missing_as_zero,sample_std_weight_missing_as_zero,median_weight_missing_as_zero,mean_absolute_weight_missing_as_zero,minimum_weight,maximum_weight,fold_presence_count,fold_presence_fraction,nonzero_fold_count,positive_fold_fraction,negative_fold_fraction,sign_consistency_nonzero,top_k_fold_count,top_k_fold_fraction
D_FROZEN_MINILM,1,views,engagement_or_format,auxiliary_coefficient,0.9784176349639893,0.45856864162313804,1.1035780906677246,0.9784176349639893,0.3762521743774414,1.473825454711914,5,1.0,5,1.0,0.0,1.0,5,1.0
D_FROZEN_MINILM,1,comments,engagement_or_format,auxiliary_coefficient,-0.7412758231163025,0.373232373310416,-0.6444621086120605,0.7412758231163025,-1.2600762844085693,-0.2735329866409302,5,1.0,5,0.0,1.0,1.0,5,1.0
D_FROZEN_MINILM,1,likes,engagement_or_format,auxiliary_coefficient,-0.6473147332668304,0.22590221498575855,-0.6517030596733093,0.6473147332668304,-0.8837339282035828,-0.32274767756462097,5,1.0,5,0.0,1.0,1.0,5,1.0
D_FROZEN_MINILM,1,duration_sec,engagement_or_format,auxiliary_coefficient,-0.19474984407424928,0.08546385478777847,-0.14591577649116516,0.19474984407424928,-0.3008590340614319,-0.12166260182857513,5,1.0,5,0.0,1.0,1.0,5,1.0
D_FROZEN_MINILM,1,hedge_score,handcrafted_linguistic,auxiliary_coefficient,0.13665568381547927,0.044658058742549724,0.1554114818572998,0.13665568381547927,0.07264535874128342,0.17835789918899536,5,1.0,5,1.0,0.0,1.0,5,1.0
D_FROZEN_MINILM,1,certainty_score,handcrafted_linguistic,auxiliary_coefficient,0.08456254228949547,0.04611107418272655,0.06068729981780052,0.08456254228949547,0.039632171392440796,0.15279360115528107,5,1.0,5,1.0,0.0,1.0,5,1.0
D_FROZEN_MINILM,2,views,engagement_or_format,auxiliary_coefficient,0.8623502671718597,0.4667237015956328,1.0093908309936523,0.8623502671718597,0.36265426874160767,1.4086689949035645,5,1.0,5,1.0,0.0,1.0,5,1.0
D_FROZEN_MINILM,2,likes,engagement_or_format,auxiliary_coefficient,-0.6280522108078003,0.20447187942006084,-0.6553782820701599,0.6280522108078003,-0.9398931264877319,-0.4226089119911194,5,1.0,5,0.0,1.0,1.0,5,1.0
D_FROZEN_MINILM,2,duration_sec,engagement_or_format,auxiliary_coefficient,0.46947875022888186,0.12074170658030467,0.4614303410053253,0.46947875022888186,0.3726694583892822,0.6707499623298645,5,1.0,5,1.0,0.0,1.0,5,1.0
D_FROZEN_MINILM,2,certainty_score,handcrafted_linguistic,auxiliary_coefficient,-0.4526957631111145,0.09896936106175493,-0.49284952878952026,0.4526957631111145,-0.5458067059516907,-0.3182184100151062,5,1.0,5,0.0,1.0,1.0,5,1.0
D_FROZEN_MINILM,2,comments,engagement_or_format,auxiliary_coefficient,-0.025607623904943467,0.2482113527122066,0.02036111429333687,0.18728390708565712,-0.3697826862335205,0.27100056409835815,5,1.0,5,0.6,0.4,0.6,5,1.0
D_FROZEN_MINILM,2,hedge_score,handcrafted_linguistic,auxiliary_coefficient,0.1817653367295861,0.09879300407606555,0.22164420783519745,0.1817653367295861,0.008675058372318745,0.2461887151002884,5,1.0,5,1.0,0.0,1.0,5,1.0
D_FROZEN_MINILM,3,likes,engagement_or_format,auxiliary_coefficient,0.6756487369537354,0.21272998132527576,0.6279814839363098,0.6756487369537354,0.4636979103088379,1.002274751663208,5,1.0,5,1.0,0.0,1.0,5,1.0
D_FROZEN_MINILM,3,views,engagement_or_format,auxiliary_coefficient,-0.41026431620121,0.20679424528212503,-0.3934573531150818,0.41026431620121,-0.6613510847091675,-0.18814276158809662,5,1.0,5,0.0,1.0,1.0,5,1.0
