fold,quadratic_weighted_kappa,accuracy,weighted_f1,mean_absolute_error,best_parameters
1,0.0,0.3333333333333333,0.16666666666666666,1.2692307692307692,{}
2,0.0,0.3291139240506329,0.16298975286317058,1.3037974683544304,{}
3,0.0,0.34177215189873417,0.17411034153331742,1.2531645569620253,{}
4,0.0,0.3333333333333333,0.16666666666666666,1.294871794871795,{}
5,0.0,0.358974358974359,0.18964683115626513,1.2179487179487178,{}
