fold,quadratic_weighted_kappa,accuracy,weighted_f1,mean_absolute_error,best_parameters
1,0.34888507718696393,0.47435897435897434,0.4645658039323197,0.8974358974358975,"{""classifier__C"": 10.0}"
2,0.37941537968257366,0.379746835443038,0.3651161496731117,0.9746835443037974,"{""classifier__C"": 1.0}"
3,0.47143592382913024,0.4050632911392405,0.4031738303890202,0.8481012658227848,"{""classifier__C"": 1.0}"
4,0.35177490205390005,0.47435897435897434,0.4712059869954606,0.8717948717948718,"{""classifier__C"": 1.0}"
5,0.47588932806324125,0.38461538461538464,0.3791457579647567,0.8846153846153846,"{""classifier__C"": 1.0}"
