epoch,training_loss,validation_loss,validation_qwk
1.0,1.4061777493938394,1.3496815908947941,0.3802295446131062
2.0,1.2960401960172996,1.3293776727762168,0.4700356941574301
3.0,1.132343835823594,1.3488507271813774,0.5192970365265335
4.0,0.9886292600643568,1.3509288792070087,0.5456211066324661
5.0,0.877589456112349,1.3662125043405238,0.4656207631222158
