row_index,label,certainty_score,hedge_score,likes_within_platform_percentile,comments_within_platform_percentile,views_within_platform_percentile,duration_sec_within_platform_percentile,record_id,platform,content_group
138,1,1.183431952662722,0.591715976331361,0.48765433,0.47325101,0.4547325,0.46296296,youtube:000138,youtube,ae12c0dda5350866708d679e4b6ec556fa1504f95bd30ab8f69cf2454570d366
139,1,0.0,0.0,0.46707818,0.32921812,0.42592594,0.46296296,youtube:000139,youtube,fe2bc95dd157451dbd0a5076648ef599b30f78cc7339c561c1645752331df514
140,3,0.0,0.0,0.60288066,0.60082304,0.59876543,0.4218107,youtube:000140,youtube,6c5a4a59de85d5584e0f0bf5ece582b4866deb3a746dd470cefedc5e7ca8c2ae
142,1,0.0,1.694915254237288,0.38683128,0.6851852,0.44238684,0.63786006,youtube:000142,youtube,4808d2053b208e6bc67870d1da29186e767ef55ad7053b574b24088ac8942b11
143,1,1.3793103448275863,4.137931034482759,0.2942387,0.30246913,0.44650206,0.7613169,youtube:000143,youtube,51f3e4edebbd8101eeb4bb13ced489cb675510f4d4207a6baecc1b0b4bf94cd8
144,3,0.0,0.8264462809917356,0.3436214,0.30246913,0.31893003,0.33333334,youtube:000144,youtube,0bbd9d79acaa159658e7a69c4736e583c28c8deed5f42262695dfb93ba254749
145,2,0.0,1.5625,0.6893004,0.66255146,0.7016461,0.057613168,youtube:000145,youtube,2efc8f83716f3dba2162b623121c67214db2f5f1d569f6a5104077b3457504f3
146,3,0.7380073800738007,0.36900369003690037,0.37654322,0.36625513,0.3148148,0.7613169,youtube:000146,youtube,add55ede07dcecdea10173fb0311099c8cacb04b609245202268fc89143d9255
147,1,3.9215686274509802,1.9607843137254901,0.6522634,0.7592593,0.61934155,0.7057613,youtube:000147,youtube,57a827e5f355a76cf276f8f711e8ecc48c5bfb9f75866b9fd0ceaf60cf8a0b2f
148,1,1.492537313432836,1.8656716417910448,0.30041152,0.4526749,0.33127573,0.9218107,youtube:000148,youtube,07fd90fe841b822cb19b158a0bc0d5a4640a77873147d3f1b232791e8001a381
149,1,1.4634146341463414,2.926829268292683,0.1090535,0.100823045,0.12962963,0.8497942,youtube:000149,youtube,083a5076c86b701279ba2899a749dd399558e92636459964dcb85d61ca1b5bc1
150,2,3.7037037037037037,0.6172839506172839,0.6399177,0.5761317,0.590535,0.8497942,youtube:000150,youtube,00752059bfbd927548b1f5824b0664b2cdac5e8ce391d650ee2b3c15e5626896
151,2,0.7692307692307693,0.0,0.6728395,0.845679,0.78806585,0.33333334,youtube:000151,youtube,0e35c88b660dfc962b3db068ad361b608c57906a75c6c38ab23e6a6bee170947
152,3,0.0,0.0,0.7222222,0.5185185,0.88271606,0.1563786,youtube:000152,youtube,dcf9fdbdcd97d088c7d41b6c1eef9315a04684f762ad628f028be190b19d10fd
153,1,6.382978723404255,3.723404255319149,0.18724279,0.22633745,0.2942387,0.7777778,youtube:000153,youtube,2ade78b4f47788bb053a3fac75ba0ff7cec368fed8a771b5c2d6466d8a8e854f
154,3,2.2573363431151243,1.3544018058690745,0.52880657,0.69341564,0.37242797,0.95884776,youtube:000154,youtube,5e590a7c9f51cf440b3a66dfa91812f14f57071a461917e5f7a2b92fe096a664
155,4,4.838709677419355,1.6129032258064515,0.28189301,0.2674897,0.27366254,0.29218107,youtube:000155,youtube,26af22e241984f6b1aab002898528762f4f51c93a460688792c60227359a8963
156,4,0.0,2.247191011235955,0.63580245,0.58436215,0.60288066,0.115226336,youtube:000156,youtube,0b326c4ceb8ba21a4d759f7803a90d8e2049c2b466a8fd50bf9e8a0f01f8c37f
157,2,3.125,0.0,0.7386831,0.6502058,0.7592593,0.024691358,youtube:000157,youtube,c3219d427729ba334343c122c7b42c4601a630a6374985fc14f9b04d86037012
158,1,0.0,1.4705882352941178,0.56995887,0.5925926,0.6069959,0.5205761,youtube:000158,youtube,3c75d2e71bf6b28c63d612f588e7a0f815c5ecd80752fb68a85df2de50bb187f
159,2,0.0,0.0,0.5164609,0.38271606,0.4218107,0.22839506,youtube:000159,youtube,b3de82c2ba47e5a6bb3f5384add3b0066c40240109cde8f6d3eead43316864a1
160,1,2.5,1.875,0.7057613,0.73045266,0.627572,0.5781893,youtube:000160,youtube,56192634a72478a3306eef66bdbd6a67c1080d7a36daa62bf0a347def9cfd33c
161,1,1.0869565217391304,1.6304347826086956,0.36419752,0.100823045,0.35185185,0.33333334,youtube:000161,youtube,f9604c7aa2e3cdab6339cfcce4d8b3c0fa810f1001bcf2ac15e013013c527f60
162,1,1.7167381974248928,4.721030042918455,0.5740741,0.56790125,0.48765433,0.83744854,youtube:000162,youtube,5e3c00b91dc745446319883826beeeebe81761d6e1a1d4099d5fcf817a24f0d7
163,3,1.1695906432748537,1.7543859649122806,0.18724279,0.2674897,0.09670782,0.7057613,youtube:000163,youtube,df27a93d677b713870e48e0706b38137d95faba0b4e662e12d77e0929b655973
164,1,2.2058823529411766,0.7352941176470589,0.74691355,0.71193415,0.7222222,0.63786006,youtube:000164,youtube,3430eefdb411e1cf6d8a37274b2e326a81e95ce017d7bb31b1659352ac09fc67
165,1,0.49261083743842365,3.4482758620689653,0.33950618,0.38271606,0.31069958,0.4218107,youtube:000165,youtube,c6672a758a90bec1b808f598bb21a354f1e26ab4bf488801492530afd2819552
166,1,2.247191011235955,1.6853932584269662,0.45061728,0.40329218,0.5576132,0.46296296,youtube:000166,youtube,e9e541d2ebb367ee81902072bddd4d6616b088a68479f12bb99202b57199762e
167,1,0.0,0.0,0.88271606,0.9115226,0.94855964,0.04526749,youtube:000167,youtube,57c2724a9312663c6c5824175d3e7c19d7c41402ded06b8b6caee98b7acfaf91
168,1,1.910828025477707,0.6369426751592356,0.38683128,0.2674897,0.4835391,0.27572018,youtube:000168,youtube,90d804c8152591eca0b26fcf7657ecc4f7ae8fadb5878d7d907628553279e498
169,2,0.7092198581560284,2.127659574468085,0.59876543,0.5617284,0.6111111,0.54526746,youtube:000169,youtube,4f72657a5e2a2811c20d5b275f4cff258ccf9325c600679e76bb29fa5075f187
170,1,3.7974683544303796,4.219409282700422,0.627572,0.5925926,0.5617284,0.8703704,youtube:000170,youtube,4508ff748022021f9c5b4a15fe3cd1b34dde449227d8067d6e9dc1f61b9374cb
171,1,3.141361256544503,1.5706806282722514,0.68106997,0.6296296,0.6316872,0.8106996,youtube:000171,youtube,3dc5d454c6cf3905e8c3a4aa412beedc3f04614106fb898b8df37faa17b2d60a
172,2,1.4598540145985401,5.109489051094891,0.61934155,0.51028806,0.52880657,0.97736627,youtube:000172,youtube,1f7f03ea098cff840cc1334f4c3d64fe0a660cbc2f6097b79ce1ec382a73521e
173,3,1.8779342723004695,1.8779342723004695,0.98971194,0.99382716,0.9855967,0.63786006,youtube:000173,youtube,12d0ba4b5deb69e81ba2acc21de8f1ca3462d0c67dccc311784a61992d28b1b1
174,3,0.4672897196261682,0.4672897196261682,0.6234568,0.63580245,0.58641976,0.7057613,youtube:000174,youtube,58b1d435c38a4aa70ddd0f2876380824d7b84e2bc42d18e38c6491d61a073464
175,2,2.0,2.0,0.06995885,0.100823045,0.05144033,0.4218107,youtube:000175,youtube,75b027072b453debe93e87eb20cb0e3aaf5a886051fb4b5830844ef392c561ae
176,1,0.0,1.2987012987012987,0.024691358,0.100823045,0.17489712,0.30658436,youtube:000176,youtube,4b081fdab0de15773498a0af33510f6090989e936f589650a0499b935a75eb53
177,2,1.8518518518518519,3.7037037037037037,0.82510287,0.8148148,0.8333333,0.54526746,youtube:000177,youtube,e86a2fc0bb71a1a1c89110a9347becbd51bc4f8bc923c4a161a8a4b871ef27aa
178,1,1.2987012987012987,1.2987012987012987,0.06995885,0.100823045,0.06378601,0.19958848,youtube:000178,youtube,ebfbb7cd6c223139fe353d828d471ae4666cd8005c51070c592dcbca53d73a58
179,1,3.278688524590164,4.371584699453552,0.23045267,0.32921812,0.21604939,0.7057613,youtube:000179,youtube,c3e2a2ef2aedcedff94951f3db19a622e1f7165a29155c393f2d65b6ca23ceb9
180,2,0.0,1.1363636363636365,0.56584364,0.6152263,0.5329218,0.22839506,youtube:000180,youtube,eabe5ecccdfce921c5f73aa17ba26410fc4a4900a2365ee559b3b85bc0f8c188
181,1,2.6490066225165565,4.635761589403973,0.25925925,0.100823045,0.22016461,0.63786006,youtube:000181,youtube,6f2a83d07907d3284ecf15c2448be8a1c5c85a9560d283dedd646aa89a777f8e
182,1,1.4705882352941178,2.9411764705882355,0.7016461,0.76748973,0.6687243,0.10288066,youtube:000182,youtube,b44f709403fc26462e1445b9dcf032c02af2ff983776638c0914ff83801d24d0
183,1,1.2738853503184713,6.369426751592357,0.16666667,0.100823045,0.2695473,0.73045266,youtube:000183,youtube,cb5f52e14ee7e0341c80e813d6a73a7007c0c0e8f840d48d1558ed826b0506ff
184,2,0.5405405405405406,2.7027027027027026,0.84156376,0.8004115,0.76748973,0.75102884,youtube:000184,youtube,fffc35e647bf06e26fc5110d0e34d1e41a4e1f1c2025a74a35a837f3c9f45ba5
185,1,0.0,2.247191011235955,0.45884773,0.100823045,0.4711934,0.76954734,youtube:000185,youtube,97dc6d596ccfe24fe1e2ff7078bd055fd8408e67417fbfe0136dee6cc02aa043
186,2,2.6785714285714284,0.0,0.24485597,0.41975307,0.19547325,0.27572018,youtube:000186,youtube,216344fcfb9df240ae36015da363b31a0479d69e458e755cb0ba1ac312fdda18
187,1,0.0,3.4482758620689653,0.1255144,0.100823045,0.10493827,0.54526746,youtube:000187,youtube,29cd1dfec82d321357b27ad9138df1c17b431f0d69f34e3774f0481839f67cc4
188,1,1.0582010582010581,4.232804232804233,0.024691358,0.22633745,0.07201646,0.8497942,youtube:000188,youtube,c0818971f6e4c8cc6e74f9ba74c4ea03204f5063320a41a0f599c24c35354bf4
189,3,4.0,3.0,0.44238684,0.30246913,0.46707818,0.08436214,youtube:000189,youtube,111acd4e9742c9c8f5bd6fc5905476bd6b9434935e70f6119c0facd956f6e759
190,3,2.7027027027027026,0.0,0.6687243,0.71193415,0.6851852,0.012345679,youtube:000190,youtube,997d8f8634bb81ef8c26ac070a82aaf7ec5385ddaa665f8169cf551ffd88ae20
191,1,0.0,2.2988505747126435,0.21193415,0.100823045,0.06790123,0.37242797,youtube:000191,youtube,2d5beedcfd699e4f9db5bdfb0ab4417c35a7cae0c5d3724eecbd240192556b43
192,1,1.8518518518518519,1.8518518518518519,0.024691358,0.6296296,0.6563786,0.19958848,youtube:000192,youtube,a93ad4fb59bb0fb1b27c336b0c0cdabf27783a59ca82c03a4e45430cddaf797a
193,1,0.5263157894736842,3.6842105263157894,0.39711934,0.34773663,0.46296296,0.91563785,youtube:000193,youtube,6aa14e20d1abc17bcf7c1b0460c0a39f2ee9c699ec111ad5ad32a60ba6f5968a
194,1,4.854368932038835,1.941747572815534,0.33539096,0.22633745,0.3436214,0.30658436,youtube:000194,youtube,78277aa5b26c8279f09665e5109dede776c2a8661c504d8a522ce61448e1160b
195,1,0.6410256410256411,3.2051282051282053,0.30041152,0.34773663,0.25308642,0.4218107,youtube:000195,youtube,ee2df871a7e5958b8c08436c9ebf8faddd5850d02af22ec2b2044d4d0127ee4d
196,1,1.408450704225352,3.5211267605633805,0.6069959,0.100823045,0.6440329,0.63786006,youtube:000196,youtube,2a1cade2f442c844ec1ac3653bc27cf4fc2bce549e9f3a550c6d8dcfd7476efe
197,2,0.0,3.1055900621118013,0.54526746,0.22633745,0.66049385,0.78600824,youtube:000197,youtube,3543952a9c5ff68a6ee1d83fa86aaccff0d08f8c031b2de098e58d53f524a80f
199,3,1.8633540372670807,1.8633540372670807,0.7962963,0.82510287,0.7427983,0.5205761,youtube:000199,youtube,87a33563756e35374abebfd5b1ed9f78d4d6943369e1c0f684e1e7264b1609b7
200,1,0.7246376811594203,5.072463768115942,0.75514406,0.67695475,0.69753087,0.25925925,youtube:000200,youtube,0faae0989cbca150f9b8081589d1d6d3daf6e924207ed32ac9288994aa38e73a
201,3,1.941747572815534,0.0,0.73045266,0.6502058,0.8004115,0.12962963,youtube:000201,youtube,7694438dd632333663b6c7b623ad2bcf77e1818d601629f88082cae7672bc9ef
202,1,0.0,2.985074626865672,0.16049382,0.22633745,0.113168724,0.63786006,youtube:000202,youtube,085cc0a0337ca483d168e3fd8c2365671532bb4277555be9241a65befdb801d7
203,1,0.9090909090909091,0.0,0.89917696,0.89917696,0.9197531,0.33333334,youtube:000203,youtube,a7841d96b20849056caacbe4b2ed97f1eb2ab01d6e0ae8e1db8951a16ebebbc7
204,1,0.0,4.861111111111111,0.8703704,0.83744854,0.8703704,0.46296296,youtube:000204,youtube,97d69a97e2bd81b68d2ba54f2594d1d8dc7937ed4d814c6df4491dcafb546272
205,3,0.6944444444444444,1.3888888888888888,0.35596707,0.40329218,0.28600824,0.27572018,youtube:000205,youtube,6b1ac8d8d94293a097c13ae638e3a8ae154bbdac3ee266fa212d3eee0ecf85ab
206,2,0.0,1.2195121951219512,0.19958848,0.100823045,0.16666667,0.024691358,youtube:000206,youtube,579f3be416bf02b2f90fea8326c96f9d202fed7382ef6b92dc8a2a3690749d15
208,1,2.3121387283236996,4.624277456647399,0.31069958,0.40329218,0.23662551,0.4218107,youtube:000208,youtube,8608dae9dfd1eaa5b70f1394e92221a1594d56595e93adc47862310d93faa5a4
209,3,1.9047619047619047,0.47619047619047616,0.06995885,0.100823045,0.08024691,0.63786006,youtube:000209,youtube,034c4c038b80e174f4a63d872ef226ab9d897f51f4cf95eb74b825f0605a214c
210,3,0.6896551724137931,1.3793103448275863,0.1255144,0.22633745,0.055555556,0.17283951,youtube:000210,youtube,0dbbf896b45c710c55789193f029429d0d62b8535b7c31332a8fb18e4c5f9dde
211,3,1.7241379310344827,0.8620689655172413,0.1255144,0.100823045,0.059670784,0.24691358,youtube:000211,youtube,a6462e7a931807d06a118acadb4fc263e7974462c124fba8632247ddb25fe239
212,1,2.3529411764705883,2.3529411764705883,0.67695475,0.6893004,0.7345679,0.12962963,youtube:000212,youtube,6ebe60b1a87553baeffdbb362a9eb56dba9ab82b1438a96665793755c54dc15c
213,3,0.4807692307692308,0.4807692307692308,0.2695473,0.41975307,0.26131687,0.8703704,youtube:000213,youtube,f85d642661bd0caaa2ddc5e132d5a668b6b0e1da1843e092956e244ddf99162d
214,1,1.5873015873015872,0.0,0.2654321,0.2674897,0.1707819,0.037037037,youtube:000214,youtube,2c58e17d77e382aa16b7bcc3b01eb775ff8a1ad0b001fbd8e849e90063f842c6
215,2,1.492537313432836,2.1321961620469083,0.2037037,0.22633745,0.1255144,0.99382716,youtube:000215,youtube,bd66705c2f793df637c708c36cad32b42acbb263e886188aea584dfa975bfb03
216,1,1.2738853503184713,1.910828025477707,0.22222222,0.100823045,0.40123457,0.7921811,youtube:000216,youtube,f560257dffddd68762f2dad199385ffeaf7873332af5c95a797a04fa76b2658a
217,2,2.9069767441860463,2.9069767441860463,0.09670782,0.100823045,0.034979425,0.86213994,youtube:000217,youtube,86e4e62a949d67734909c0ef44692d9695d5d9505be6bdc1e9fca602a0096ebc
218,2,1.0,11.0,0.25308642,0.100823045,0.18724279,0.25925925,youtube:000218,youtube,f249daba67342fb4c3a9d8e199e1cb08d9e1d545e3504107fd85af028e792750
219,3,3.004291845493562,4.291845493562231,0.5,0.48765433,0.38065845,0.80246913,youtube:000219,youtube,4b5b634cbcd87e91413aa84ac2f211c147aae7f472145e3167839ed630000e88
220,3,0.9868421052631579,2.3026315789473686,0.7613169,0.6707819,0.7057613,0.909465,youtube:000220,youtube,cfa0791dc2e651e076f924b9e4a4b3654e952034bff71dcd54f520c9181b4552
221,3,0.0,0.9803921568627451,0.7427983,0.80864197,0.83744854,0.27572018,youtube:000221,youtube,6610b456477ce301010ae665dc922cefee2b7d5d4c41ac9efe58eaa94d85e6b6
222,2,0.0,0.0,0.1090535,0.100823045,0.026748972,0.33333334,youtube:000222,youtube,ea8f051aaf7ef5cb096d52a1286c9fe9bdc393279767223208ea5a74f953a406
223,3,1.09375,1.875,0.97736627,0.97736627,0.93209875,0.9814815,youtube:000223,youtube,b5b7a52774b7c5184930524359f26f57234af757db315a4618bd865c9e77ce3b
224,2,0.0,2.7777777777777777,0.024691358,0.100823045,0.014403292,0.002057613,youtube:000224,youtube,b92c14aefe40040af1d4181e21ce433af29fa6cfbf537ac3df22ac3afad4207f
225,1,1.2269938650306749,2.4539877300613497,0.20781893,0.22633745,0.14197531,0.7057613,youtube:000225,youtube,275730059e1401e8e03e44382b45319ba32d31f02743e433b31a8983b4969dcd
226,3,1.0050251256281406,2.0100502512562812,0.44650206,0.4526749,0.3271605,0.7057613,youtube:000226,youtube,24f2ab8a96c3fc4bdbb36be86345d901232767e9ebc97337b613c196bb3002df
227,2,1.0,2.6,0.086419754,0.100823045,0.047325104,0.9855967,youtube:000227,youtube,bdbcc51eafc5f4bc76660f63171787e0cf61b6ca8fb3276de59d779c295fd659
228,3,2.6315789473684212,2.6315789473684212,0.1707819,0.22633745,0.15020576,0.08436214,youtube:000228,youtube,c93175ad1334ed9ac283b5d4551ad994bf38c92527767722feb900e8470dda47
229,1,0.0,3.4482758620689653,0.4341564,0.40329218,0.37654322,0.18518518,youtube:000229,youtube,d77e88fb4503ab0a3fd88011dcaab2cff3ad9116262e1cbfe73460ab1b29a0fb
230,1,0.8097165991902834,3.6437246963562755,0.024691358,0.100823045,0.0061728396,0.8847737,youtube:000230,youtube,e6a338b6b97e958bef8bdbd4fc7f7297e718b970236ec62dd4880a8a05024fff
231,2,1.2578616352201257,4.1928721174004195,0.024691358,0.100823045,0.33950618,0.98971194,youtube:000231,youtube,01a29d749ccba9ad54487f7a84718dbdb9c02c487183e7020f455d739f1e5053
232,1,0.4716981132075472,1.4150943396226414,0.024691358,0.100823045,0.21193415,0.63786006,youtube:000232,youtube,19a1dac471655faa84f2172f669249d5059ab371b6cb67a4f1e9775983b10328
233,1,3.361344537815126,0.8403361344537815,0.06995885,0.100823045,0.002057613,0.3888889,youtube:000233,youtube,917c676016a25000f197e15840420642169aba7343e1c02aa572552b73cb8935
234,3,0.8583690987124464,1.7167381974248928,0.024691358,0.100823045,0.030864198,0.82510287,youtube:000234,youtube,5b935d478d28c95a4b512a8a705ae44db63774756b0bd16eb0c9d5e20b26a670
235,2,4.040404040404041,4.040404040404041,0.15226337,0.100823045,0.14609054,0.19958848,youtube:000235,youtube,90e35336d9b9c7dfae32d5a46e0053152dd1252b7682132a8a02a127409e08fe
236,3,0.847457627118644,5.932203389830509,0.024691358,0.32921812,0.36831275,0.3888889,youtube:000236,youtube,678fe099b7d0f84ee637d277778900a57cddaac7d3b5ac98ed7e536a23ea8105
237,1,0.0,2.4390243902439024,0.053497944,0.100823045,0.09053498,0.7777778,youtube:000237,youtube,fed26907fb6ccb372b74d5a1aadc08c653b6268ab94cc74a5f98296d09ab377a
238,3,0.0,1.5384615384615385,0.2489712,0.2674897,0.22839506,0.3580247,youtube:000238,youtube,d532e4c9a57428170f3310e489ab5d6a7b024e795cc9f0e917671eae654d7ae5
239,3,0.6410256410256411,0.6410256410256411,0.47942388,0.56790125,0.3888889,0.93209875,youtube:000239,youtube,54b5f486c3d6e2d69e88762ed9895f26bcf24cff5f6e1aa28020e7e553fac2e0
240,1,1.7543859649122806,3.1578947368421053,0.024691358,0.22633745,0.13786009,0.48971194,youtube:000240,youtube,abf5f8d00a145c365f44510fcfed3fb44518d8ad190401e8ee0f8a974c56ae36
241,1,1.271186440677966,3.389830508474576,0.5946502,0.54526746,0.45884773,0.84156376,youtube:000241,youtube,4ab5be90022bd4335a60657197deae284880efb509dcd11a1eb57048f9ad2298
242,1,0.0,7.0588235294117645,0.1399177,0.100823045,0.15843621,0.1563786,youtube:000242,youtube,263b503a5a948ebddcbca7f81b4f7a637d5b9c522944ab2aa9bd32de658115f6
243,1,1.3986013986013985,2.097902097902098,0.024691358,0.100823045,0.09053498,0.46296296,youtube:000243,youtube,610cc89c1a0093ab58890855a2ebc5c93debdb59dbb90d70efd7c20ede519388
244,1,5.161290322580645,0.6451612903225806,0.35185185,0.36625513,0.4382716,0.7057613,youtube:000244,youtube,0822fef80707441643b49fb0e88484f3be5610023a94ef23938b89adf71e6503
245,2,2.1390374331550803,0.0,0.78806585,0.7037037,0.86213994,0.8106996,youtube:000245,youtube,f9c8f89e605a586a486778759dffbdd470b37450c3f5446c051f9337a52b20dd
246,4,1.1627906976744187,1.1627906976744187,0.71193415,0.7366255,0.71399176,0.057613168,youtube:000246,youtube,df1c2ef81fb71b80324fd9dd4b5d1c89e2ac96562669592f29bf2d6996feb526
247,1,1.0638297872340425,2.127659574468085,0.36831275,0.100823045,0.50823045,0.1563786,youtube:000247,youtube,35fb8e2968301f71b3c2162ade210f58c0d97e28993e2008c57a765217a18d3f
248,3,3.5,2.5,0.23662551,0.100823045,0.15432099,0.54526746,youtube:000248,youtube,9e8e846f5b918fff213992afca00bb0420301b13bcb40336acd45fd9ab2cad8b
249,1,0.0,3.6231884057971016,0.2777778,0.100823045,0.25720164,0.3888889,youtube:000249,youtube,90b999f7995bc98cde89d197bd7bd67a0aa93a956bb0e5c7ff7343c108a94846
250,3,0.0,1.2987012987012987,0.9657258,0.8689516,0.9576613,0.09274194,tiktok:000000,tiktok,a7115899231d8981c01b5aaab91a4940d3ba88ad7ffb8ec7d742ae3a229868e7
251,3,3.3333333333333335,2.5,0.27217743,0.25403225,0.28024194,0.3326613,tiktok:000001,tiktok,f90458776785a0ead4a83cae923c9efc7e731a441d433ff5a09ed0fb9b499a6d
252,4,1.6483516483516483,3.8461538461538463,0.39717743,0.40524194,0.671371,0.4919355,tiktok:000002,tiktok,56edda2a48a7ccfce5a4b8922c40602c7ec1a55a08593a7b4f9eb5d2e0e626e8
253,4,1.2779552715654952,1.597444089456869,0.6189516,0.7439516,0.6552419,0.875,tiktok:000003,tiktok,086f82dc4cc789d1900e03cc3fd1a848812fc06c6d701c24fb6a4f14ec9af895
254,4,0.5454545454545454,4.0,0.68346775,0.7116935,0.7157258,0.9435484,tiktok:000004,tiktok,4f456fa485cf64b97c912b10706c3b3994fda3d5cfce33a89bf116314e02be64
255,4,1.7857142857142858,1.7857142857142858,0.9133065,0.796371,0.91935486,0.10080645,tiktok:000005,tiktok,53a24a5932fc747e67c56a57a7cfb6579b5a2ef440b1ff835f8445b70eddeeca
256,4,1.444043321299639,2.1660649819494586,0.7358871,0.6471774,0.67540324,0.77620965,tiktok:000006,tiktok,dc0e4e1a5e49ef1fbfe7d924f1d6507cc458254499b5a2630210ea36cebeb289
257,3,3.669724770642202,2.7522935779816513,0.6673387,0.546371,0.7076613,0.058467742,tiktok:000007,tiktok,4e0e48ee5c362022c74a1ddceed3670e5128f18e8200933d5c087a762100280b
258,4,1.5,4.5,0.8891129,0.9657258,0.80846775,0.47379032,tiktok:000008,tiktok,896ab0f973f8ecea51e2ae0f8025f1e2b0a6b27a4bd978a80285105476e27ec0
259,4,0.43478260869565216,0.43478260869565216,0.6955645,0.6633065,0.6229839,0.73790324,tiktok:000009,tiktok,545be0c19607a5b54888c39d86b71bd7441e80dcb817cc84ce512273f1b7fcfe
260,4,0.704225352112676,2.112676056338028,0.5302419,0.5020161,0.5141129,0.38104838,tiktok:000010,tiktok,10259059bd1170aa20d3490ef774fb27d94bc2f81f16f7f6a9433e3b61b463fd
261,1,1.4598540145985401,2.9197080291970803,0.04233871,0.06451613,0.04637097,0.73790324,tiktok:000011,tiktok,113fd9dfd4a14f83fc0576354ef2da334cfb5f6320b369a07ebc83122f70e608
262,3,0.796812749003984,1.1952191235059761,0.69153225,0.3891129,0.5826613,0.43145162,tiktok:000012,tiktok,6a1fec9c8ea4b803c67e755047fc787bbef2b1585a809a8429e0491a09c8b815
263,3,0.4694835680751174,2.816901408450704,0.88508064,0.006048387,0.8508065,0.22177419,tiktok:000013,tiktok,ea224b57a9e3e5cd7cade9f06852b55f9874850c4c3aada0caf9b332e74aaeb6
264,2,0.0,2.9702970297029703,0.98991936,0.94959676,0.97379035,0.39919356,tiktok:000014,tiktok,5ce81a6080ac49366cd6d27a1e610913678a0aa6a711e013d5305a05b1bfb600
265,4,0.5952380952380952,4.761904761904762,0.7883065,0.7923387,0.65120965,0.25,tiktok:000015,tiktok,7df0754605b14264335bfa160fc0731aa1af5189c77196b1d6352f7f8a01cad7
266,1,3.3333333333333335,3.3333333333333335,0.9979839,0.9858871,0.9979839,0.032258064,tiktok:000016,tiktok,404f3f722bebd0ec8ed7f5c50456d59ba5573cd0dacf7d56b9f21ea6183a918f
267,4,4.25531914893617,3.1914893617021276,0.9576613,0.8810484,0.9516129,0.032258064,tiktok:000017,tiktok,e986a46905e60c4910f078207794f3ea60a75e04bd1ddde183281fa2dd39f1ad
268,4,5.521472392638037,0.0,0.8447581,0.9133065,0.90120965,0.4919355,tiktok:000018,tiktok,0e55ffb088ee50110efc230366c9da5acaad22b1a7e2576f1a646f413bf69b22
269,4,0.0,1.3392857142857142,0.09072581,0.09677419,0.07459678,0.6471774,tiktok:000019,tiktok,956082350dbdb18622124366a5bd2afbe6ed2b5701f23864d9e0b657545a6cb1
270,4,4.504504504504505,0.0,0.6108871,0.5826613,0.7116935,0.08669355,tiktok:000020,tiktok,25ff5defd81caab97f2f5511fdd202556b195f703173c11ad00df4a748cbc129
271,4,0.3472222222222222,0.6944444444444444,0.7479839,0.6270161,0.80846775,0.7016129,tiktok:000021,tiktok,bd49c1acc9c13298e755c6a4d100cbb324c36880c313b22f6aff43afbd83e525
272,3,1.3574660633484164,1.8099547511312217,0.61491936,0.63508064,0.69153225,0.671371,tiktok:000022,tiktok,71895225c3db4d1f3e1f5ed3475e757f8fa2ee53f3125a62007337b562308568
273,4,6.8493150684931505,2.73972602739726,0.9092742,0.8891129,0.9092742,0.050403226,tiktok:000023,tiktok,ef546e3058c6cb6963e1f906eacdf891425f1dd9d7a1e081a1b3e86e50966c51
274,4,1.492537313432836,1.492537313432836,0.7157258,0.6794355,0.7741935,0.12298387,tiktok:000024,tiktok,6b3ed29d6eaa0b79fd99080c0cf326dcfd25cca1b4376fb4f93c040f1eae678c
275,4,0.4608294930875576,0.9216589861751152,0.6875,0.76008064,0.6633065,0.5907258,tiktok:000025,tiktok,9e0bc6f5d9876c1f639397290aa4e41aa17b42643e1d33f29da5dee551fbfb42
276,3,0.9216589861751152,1.3824884792626728,0.8770161,0.8044355,0.9314516,0.7157258,tiktok:000026,tiktok,4d432d35f57c347b72924d1903daeefebde904d5e5ec7f8b528fd94fc8e4aab1
277,3,1.465201465201465,3.2967032967032965,0.8266129,0.7560484,0.8770161,0.80241936,tiktok:000027,tiktok,11e498d910de15e2235819cab9ecca4c4d383293b3045fe06d64973db1b054ec
278,3,2.684563758389262,3.0201342281879193,0.84879035,0.8407258,0.7923387,0.6169355,tiktok:000028,tiktok,15e34dc29765848ea5bc0cbb8220907d9fea844daf35359cd6edb5b2ee52906f
279,3,0.0,0.0,0.7278226,0.64314514,0.7923387,0.014112903,tiktok:000029,tiktok,e790f89d06143db995f23796af99a790d2d7602a976e88e2c4e230cbc976b71e
280,4,2.0833333333333335,2.0833333333333335,0.9294355,0.98185486,0.9657258,0.06854839,tiktok:000030,tiktok,31e1972ac5cc53e8687b1481b905d61f0af4e0f023bef8ecb0a4eb27f3b318ae
281,4,2.5210084033613445,4.201680672268908,0.7802419,0.7883065,0.8326613,0.7923387,tiktok:000031,tiktok,739e3c5c0ea64a49c4d5db0f9090f1f17038834c0880d62727425e8bee6570d6
282,3,3.5714285714285716,0.0,0.7560484,0.5947581,0.7923387,0.032258064,tiktok:000032,tiktok,28d2c2a341688f7c814e33ffaddb4f490954fb26be61b2db410984798d56ffb1
