fold,quadratic_weighted_kappa,accuracy,weighted_f1,mean_absolute_error,best_parameters
1,0.0,0.41025641025641024,0.2386946386946387,1.0512820512820513,{}
2,0.0,0.4,0.22857142857142856,1.1,{}
3,0.0,0.41025641025641024,0.2386946386946387,1.0256410256410255,{}
4,0.0,0.41025641025641024,0.2386946386946387,1.0512820512820513,{}
5,0.0,0.4358974358974359,0.26465201465201466,1.0,{}
