fold,quadratic_weighted_kappa,accuracy,weighted_f1,mean_absolute_error,best_parameters
1,0.38519533927347493,0.4358974358974359,0.41388241388241387,0.7692307692307693,"{""classifier__C"": 10.0}"
2,0.1779279279279279,0.4,0.41021956970232837,0.975,"{""classifier__C"": 10.0}"
3,0.0007763975155278269,0.358974358974359,0.33886994231821815,0.9743589743589743,"{""classifier__C"": 10.0}"
4,0.21052631578947367,0.48717948717948717,0.4667924667924668,0.8205128205128205,"{""classifier__C"": 10.0}"
5,0.47619047619047616,0.46153846153846156,0.460665904144165,0.717948717948718,"{""classifier__C"": 10.0}"
