condition_a,condition_b,metric,mean_a_minus_b,sample_std_a_minus_b,minimum_a_minus_b,maximum_a_minus_b,condition_a_fold_wins,condition_b_fold_wins,ties,higher_is_better,inferential_test_performed
B_RIDGE,BASELINE_MOST_FREQUENT,accuracy,0.073904576436222,0.06408053886421312,-0.02564102564102566,0.1282051282051282,4,1,0,True,False
B_RIDGE,BASELINE_MOST_FREQUENT,weighted_f1,0.23150231896657064,0.05545514549211203,0.147532656023222,0.2882343375764429,5,0,0,True,False
B_RIDGE,BASELINE_MOST_FREQUENT,mean_absolute_error,-0.31866277182732866,0.05167809449673565,-0.379746835443038,-0.2435897435897434,5,0,0,False,False
B_RIDGE,BASELINE_STRATIFIED_RANDOM,quadratic_weighted_kappa,0.2796935582039787,0.12186643279674987,0.1362438428468004,0.4136605684765987,5,0,0,True,False
B_RIDGE,BASELINE_STRATIFIED_RANDOM,accuracy,0.12223304122038299,0.08381130373790134,-0.02564102564102566,0.17721518987341772,4,1,0,True,False
B_RIDGE,BASELINE_STRATIFIED_RANDOM,weighted_f1,0.11635871315164843,0.07721389999191318,-0.0197532786601613,0.1642060402923316,4,1,0,True,False
B_RIDGE,BASELINE_STRATIFIED_RANDOM,mean_absolute_error,-0.28769879909120405,0.12869819400516608,-0.4177215189873418,-0.1153846153846152,5,0,0,False,False
B_COMPLEMENT_NB,B_DECISION_TREE,quadratic_weighted_kappa,0.20679519648251085,0.1368676726669907,0.018901140448558673,0.35664626664465116,5,0,0,True,False
B_COMPLEMENT_NB,B_DECISION_TREE,accuracy,0.13018500486854917,0.06678903053823254,0.06329113924050639,0.2179487179487179,5,0,0,True,False
B_COMPLEMENT_NB,B_DECISION_TREE,weighted_f1,0.14428059196741733,0.08622811258880353,0.05063347371039689,0.2779770731619142,5,0,0,True,False
B_COMPLEMENT_NB,B_DECISION_TREE,mean_absolute_error,-0.18422590068159686,0.1199159339592031,-0.3205128205128205,0.0,4,0,1,False,False
B_COMPLEMENT_NB,C_LOGISTIC_REGRESSION,quadratic_weighted_kappa,0.023643610912645385,0.07807429068576613,-0.04200856735307007,0.14454677280749179,2,3,0,True,False
B_COMPLEMENT_NB,C_LOGISTIC_REGRESSION,accuracy,0.01791626095423564,0.0638489388895656,-0.025641025641025605,0.1282051282051282,2,2,1,True,False
B_COMPLEMENT_NB,C_LOGISTIC_REGRESSION,weighted_f1,-0.019381212118450918,0.07190924621214297,-0.0699380592005755,0.10477792871152841,1,4,0,True,False
B_COMPLEMENT_NB,C_LOGISTIC_REGRESSION,mean_absolute_error,0.01015903927296331,0.11299787376498796,-0.17948717948717952,0.10256410256410231,1,4,0,False,False
B_COMPLEMENT_NB,C_RIDGE,quadratic_weighted_kappa,0.05105883676418144,0.10935235890137397,-0.058452530752785004,0.18981265742623998,3,2,0,True,False
B_COMPLEMENT_NB,C_RIDGE,accuracy,0.04579681921454071,0.06399281481270597,-0.01282051282051283,0.1265822784810126,3,1,1,True,False
