epoch,training_loss,validation_loss,validation_qwk
1.0,1.4391990582910594,1.3809829372073636,0.23148908225250364
2.0,1.3246130025038565,1.3520240477571048,0.48974423904786024
3.0,1.199783992622042,1.257834891826578,0.5162402467791689
4.0,1.0567105485836121,1.2102602491659722,0.5648934326806445
5.0,0.9364302610069276,1.2617820664629147,0.5375722543352601
