population,feature,spearman_rho_with_increasing_severity,spearman_p_value,spearman_ci_low,spearman_ci_high,kruskal_h,kruskal_p_value,kruskal_epsilon_squared,spearman_p_holm,kruskal_p_holm,absolute_spearman_rank
training_only,log1p_comments,0.23287566461351464,0.0010209696967864302,0.09461083302657197,0.36210966284075197,11.009116427460507,0.011676681604895652,0.04171414805969014,0.0061258181807185815,0.0700600896293739,1
training_only,log1p_likes,0.20471973078566588,0.003998355244905659,0.06844084849375116,0.33497157967994634,9.727424200268713,0.02103106299021869,0.03503866770973288,0.019991776224528298,0.10515531495109345,2
training_only,log1p_views,0.15343478100296357,0.03178714407659684,0.010308465160986224,0.2902460353938943,6.2881370325478345,0.09840295785077395,0.017125713711186638,0.12714857630638737,0.3936118314030958,3
training_only,hedge_score,-0.15055316031653118,0.0351797956980593,-0.2888704561410047,-0.015694703274211883,4.890535207169196,0.17999043331615083,0.009846537537339564,0.12714857630638737,0.4808077371202343,4
training_only,certainty_score,0.06423363871225343,0.3710849137827451,-0.08211284208545802,0.20290713368722446,4.390431518003799,0.22227424939081103,0.007241830822936455,0.7421698275654902,0.4808077371202343,5
training_only,log1p_duration_sec,0.04290413860369146,0.5504466542621262,-0.09808873405559783,0.18200876435082305,5.162621090889135,0.16026924570674475,0.011263651515047579,0.7421698275654902,0.4808077371202343,6
